HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,32KTQ2V7RDFOP2ZUYRMF3ECZZEC9M9,AW1QY7Q83DYCJ,Submitted,Sun Jan 20 08:26:45 PST 2019,Sun Jan 20 08:33:11 PST 2019,Wed Jan 23 08:33:11 PST 2019,,,,386,0% (0/0),0% (0/0),0% (0/0),Both teams passing out supplies has made this task convoluted but we will make it work.|Let's have you team work security on the supplies headed back to the aid station|Let's take these supplies to the aid station immediately.|Thank you for your help in supply distribution but the process is not functioning properly and these efforts will be ceased.,,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,3PS7W85Z8Z2S2XPE7ONRPS7RTM89TA,A1G6F1HWIS2K2K,Submitted,Sun Jan 20 08:27:23 PST 2019,Sun Jan 20 08:33:46 PST 2019,Wed Jan 23 08:33:46 PST 2019,,,,383,0% (0/0),0% (0/0),0% (0/0),There are only so many supplies so we need to have an organized system to make sure they are given to those who need it most and they can be accounted for.  Your team can help with security and the supplies will go back to the aid station to make things efficient.||Your team needs to bring the supplies back to the aid station immediately.|Accountability needs to be maintained and the only way to do this is to have a centralized aid station that all supplies are handed out from.  Aside from that system it hurts the team and the soldiers.,,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,3F0BG9B9MPNK500F2XC6JD80DY27YL,A3PRQ2GSU42718,Submitted,Sun Jan 20 08:28:45 PST 2019,Sun Jan 20 08:34:58 PST 2019,Wed Jan 23 08:34:58 PST 2019,,,,373,0% (0/0),0% (0/0),0% (0/0),"It's making it harder if you guys pass out the supplies but I can work around it.|Your guys are messing this up! Have them return the supplies and work security.|Your people need to bring the supplies back to the aid station now.|I appreciate you trying to help, but having your men pass out supplies won't work.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,32KTQ2V7RDFOP2ZUYRMF3ECZZED9MA,A24TZJJTNK7XRS,Submitted,Sun Jan 20 08:38:24 PST 2019,Sun Jan 20 08:42:02 PST 2019,Wed Jan 23 08:42:02 PST 2019,,,,218,0% (0/0),0% (0/0),0% (0/0),"The best option for this assignment is workflow management. Too many people handing out supplies can make the entire project inefficient. However, I do think there is a way we can work around that problem.|It's not going to happen. Your team will go back to working security while the supplies will go back to the station.|The supplies are needed at the station and they must go back now.|I understand the importance of the Chinese Army helping, however it's not working currently. The American team appreciates the Chinese Army's willingness to help, but the Americans will be handing out the supplies from now on.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,3Z2R0DQ0JHEFDUMIWKJHGJZCK6C2EM,APRKWHO09DWRN,Submitted,Sun Jan 20 08:40:14 PST 2019,Sun Jan 20 08:44:33 PST 2019,Wed Jan 23 08:44:33 PST 2019,,,,259,0% (0/0),0% (0/0),0% (0/0),"I need you to stop handing out supplies for the time being.  We can work around it if needed but it would be better to stop for now.|The supplies need to stop now and your team needs to start working security!|Return the supplies to the aid station now.|Your men are not helping by passing out supplies.  I appreciate it, but it's not helping.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,3C5W7UE9CFQEQYHS17STJHYH6H4MX6,A1HH3ZNP1JP6KP,Submitted,Sun Jan 20 08:52:01 PST 2019,Sun Jan 20 08:54:19 PST 2019,Wed Jan 23 08:54:19 PST 2019,,,,138,0% (0/0),0% (0/0),0% (0/0),"It will definitely make things more difficult, but if we can't come to a compromise then your soldiers can pass out supplies.|Return the supplies to the aid station. Your team is to work security only.|Return those supplies to the aid station immediately. That is where they are needed.|I know you think it is helping, but having your men passing out supplies is not working smoothly.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,3EICBYG644W0MS0C7EJEPCLQ15MCJR,AGQ9OEI9LOVZY,Submitted,Sun Jan 20 08:53:43 PST 2019,Sun Jan 20 08:55:03 PST 2019,Wed Jan 23 08:55:03 PST 2019,,,,80,0% (0/0),0% (0/0),0% (0/0),"It will be more difficult if your soldiers are passing out supplies, but we can make it work.|The supplies need to go back to the aid station. Go work security.|You need to take the supplies back to the aid station now.|If your team is passing out supplies, it won't work. I know you're trying to help, but it's just not working.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,3U4J9857OEBOSS74S5YMB2AZSPM7B8,A33Z2265ZOIZOZ,Submitted,Sun Jan 20 08:53:29 PST 2019,Sun Jan 20 08:55:28 PST 2019,Wed Jan 23 08:55:28 PST 2019,,,,119,0% (0/0),0% (0/0),0% (0/0),"Sir, involving two different groups in this operation will make it more difficult, however, I can work around it.|Sir, I have it taken care of. Please have your team work security.|Sir, the supplies need to be returned to the aid station immediately.|Your men cannot distribute supplies. I appreciate your help, however it is making things more difficult and its not working.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,3EJJQNKU9R581OU51B6O2U4XOEKRH6,AAPN98GLGFZZR,Submitted,Sun Jan 20 08:49:02 PST 2019,Sun Jan 20 08:55:37 PST 2019,Wed Jan 23 08:55:37 PST 2019,,,,395,0% (0/0),0% (0/0),0% (0/0),"I see that some of the Chinese soldiers have already began passing out supplies, it will make things more difficult from our end but we appreciate the help and will work around what has already been done by your soldiers. |You need to order your soldier to return the supplies right now. This is not your task, it is ours and we don't need or want your help. Are you not able to follow commands? You're making things harder for us and caused us to delay this task. Return to working security immediately, we do not want your help with our aid station. |Order your soldiers to return all the supplies immediately to the aid station. This is our task. You have your own. Work on that. |I understand you and your men think that they are helping but they are handing out supplies haphazardly. We need to work on our own tasks so ensure things run smoothly. Having your men hand out these supplies will not work, please focus on security.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,3018Q3ZVOIQTR1MRV5WWL8HTBJURAV,A2WKZI3JQCE3Z6,Submitted,Sun Jan 20 08:48:13 PST 2019,Sun Jan 20 08:55:40 PST 2019,Wed Jan 23 08:55:40 PST 2019,,,,447,0% (0/0),0% (0/0),0% (0/0),"Having two teams do the same job will really gum up the works but we can work through it.|Take the supplies back to the aid station and get your men on security, now.|Take the supplies back immediately.|Your men are not helping and this just won't work, we really appreciate your help but this is a clusterfuck.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,3EG49X351UCC1VW0ERLCUL1VGHPX67,A1EOVMNNT8Q370,Submitted,Sun Jan 20 08:53:29 PST 2019,Sun Jan 20 08:56:37 PST 2019,Wed Jan 23 08:56:37 PST 2019,,,,188,0% (0/0),0% (0/0),0% (0/0),"Chinese Commander, it will be more difficult if your soldiers pass out the supplies.|Commander please leave the supplies alone and go back to your security post with your team.|Commander supplies must go back to the aid station immediately.|Commander understand that if you men pass out supplies the mission will not flow, I know you trying to help but your tactic is useless.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,3N4BPTXIO8SRJ6NUBQ4QKX79NUSUKH,A2EED3HLTA96CP,Submitted,Sun Jan 20 08:54:19 PST 2019,Sun Jan 20 08:57:21 PST 2019,Wed Jan 23 08:57:21 PST 2019,,,,182,100% (3/3),0% (0/0),0% (0/0),"If your men pass out supplies it will complicate the mission, but we'll adapt.|The bottom line I need your team on security, end of debate.  The supplies go back to the station, pronto.|The supplies go back to the station, it's as simple as that.|Look, your men on supplies is not going to help. I know you think it will, but believe me it will not.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,30BXRYBRP4XD9KBR05GUPTCEGT0HW0,A1ZE52NWZPN85P,Submitted,Sun Jan 20 08:56:59 PST 2019,Sun Jan 20 08:58:20 PST 2019,Wed Jan 23 08:58:20 PST 2019,,,,81,0% (0/0),0% (0/0),0% (0/0),"Sir, having your men distributing supplies will make things more difficult, but if you insist, then so be it.|Sir, I would ask that the supplies be sent to the aid station whilst your men work security.|Sir, the supplies need to go to the aid station immediately.|",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,33F859I566DLLHDG5EKY2FZT6SIHBK,ALOYY3E72AQ1K,Submitted,Sun Jan 20 09:01:10 PST 2019,Sun Jan 20 09:02:47 PST 2019,Wed Jan 23 09:02:47 PST 2019,,,,97,0% (0/0),0% (0/0),0% (0/0),"It will be more difficult if your soldiers are passing out supplies, but we can make it work.|I want supplies to go back to the aid station and your team needs to work security.|The supplies have to go back to the aid station right now.|Your men passing out supplies is not going to work.  I do appreciate that you think you are helping, but this is just not working.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,382M9COHEHFOX6VKF4TNM2U43XXUEY,A2MHM7JK1T9XHR,Submitted,Sun Jan 20 09:01:49 PST 2019,Sun Jan 20 09:04:10 PST 2019,Wed Jan 23 09:04:10 PST 2019,,,,141,0% (0/0),0% (0/0),0% (0/0),It makes things harder with your men passing out supplies like this but we can still work with it.|Tell your men to take those supplies back to the aid station. You should be working security.|Those supplies need to be taken back to the aid station immediately.|I understand you're trying to help but having your men pass out the supplies isn't the most effective way to do it.,,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,3R6BYFZZP7C8KOPBFKOGORE89GTXFB,A11PQRJNZ2DUOF,Submitted,Sun Jan 20 09:04:15 PST 2019,Sun Jan 20 09:07:16 PST 2019,Wed Jan 23 09:07:16 PST 2019,,,,181,0% (0/0),0% (0/0),0% (0/0),"Sir, the team isn't doing the best job handing out the supplies. Things might get a bit difficult down the road but let's work around that.|I'd like for the supplies to be sent back to the aid station - please have your team work security.|Commander, we've run into some roadblocks. The supplies are needing to have to go back to the aid station.|Sir, I understand that you believe you're helping but with how your team is distributing supplies, things aren't working out. I appreciate the effort however.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,3OF2M9AATGO855H4HD3Y1PMOPC8ZKC,AMOO2P3A36ULC,Submitted,Sun Jan 20 09:04:29 PST 2019,Sun Jan 20 09:08:02 PST 2019,Wed Jan 23 09:08:02 PST 2019,,,,213,100% (14/14),0% (0/0),0% (0/0),"Let the Chinese commander know that although having his soldiers passing our supplies makes things harder, you will work it out.|Tell the Chinese commanders to order his team to work security and make sure the supplies are returned to the aid station.|Let the commander know that all supplies must be returned to the aid station as soon as possible.|Although we appreciate all of the help, let the commander know that his men cannot pass out the supplies because it is not working out.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,333U7HK6I9FARK6Q7AEP9I38M5YJDY,A37XX32F7FC9SA,Submitted,Sun Jan 20 09:01:33 PST 2019,Sun Jan 20 09:11:27 PST 2019,Wed Jan 23 09:11:27 PST 2019,,,,594,0% (0/0),0% (0/0),0% (0/0),"Even though it will provide my men with more difficulties than necessary, your men can pass out supplies. We will work around it.|'m tired of you and your men interfering with the operation. I want those supplies back at the aid station and your men on security.|Those supplies need to go back to the station right now!|This isn't going to work. We appreciate that you and your men are trying to help, but it's not helping the mission.",,
3VMHWJRYHVG5Y4RHPHIF07INVWNXFB,3ADAE1FYCQKLL4SBDPCBIXFG7J9AEP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 15",$0.25 ,Sun Jan 20 08:24:30 PST 2019,50,BatchId:3505144;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:24:30 PST 2019,,,39OWYR0EPKRXKTFLKGAI75LHBMOFY0,AH5YERKLBOLRP,Submitted,Sun Jan 20 09:08:59 PST 2019,Sun Jan 20 09:11:46 PST 2019,Wed Jan 23 09:11:46 PST 2019,,,,167,0% (0/0),0% (0/0),0% (0/0),"The process will be hindered if your soldiers pass out supplies, but I can work around them.|We don't need you on supplies, so get them back and go do your security duties.|I want those supplies back at the station immediately!|I appreciate that you feel like you're helping, but it's just delaying things with your men passing out supplies.",,
