HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,35K3O9HUABDZEOYUKFYO02T1TAIFEK,AW1QY7Q83DYCJ,Submitted,Sun Jan 20 08:54:40 PST 2019,Sun Jan 20 09:00:24 PST 2019,Wed Jan 23 09:00:24 PST 2019,,,,344,0% (0/0),0% (0/0),0% (0/0),"Let's please find a solution together. We have ample supplies and our superiors would frown on us if we escalate this situation for assistance.|Escalating our issue is not a suitable choice, but it's our only option if we can't reach a compromise.|You brought my attention to those supply containers. Those supplies must work even if they are not adequate to your standards.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,35K3O9HUABDZEOYUKFYO02T1TANFEP,A2BKDHL757RV8L,Submitted,Sun Jan 20 10:17:09 PST 2019,Sun Jan 20 10:21:26 PST 2019,Wed Jan 23 10:21:26 PST 2019,,,,257,0% (0/0),0% (0/0),0% (0/0),"I really need us to work together on this, I have all necessities to perform the task & I have my orders, if you still object I will have no choice but to go to your superior!|I do not want to go above your head on this but you will be putting me in a tight spot with my supervisor & will be left no choice,if you do not reconsider!|I seen that you were pointing at my supplies, I will make this work somehow someway because I have my orders, you need to reconsider!",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,36PW28KO4ZW4IXHM9ZCWM1IAWU2AEZ,AH2SY93UMSL5F,Submitted,Sun Jan 20 08:10:09 PST 2019,Sun Jan 20 08:12:03 PST 2019,Wed Jan 23 08:12:03 PST 2019,,,,114,0% (0/0),0% (0/0),0% (0/0),"Please, I absolutely need your help to carry out this plan. I have plenty of supplies and it would be bad for both of us if I had to ask my superiors for help.|I don't want to have to talk to the higher ups, but I will have to if we can't find a compromise.|I saw you pointing at some supply containers. Are those the problem? I can take care of those if I have to.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,382M9COHEHFOX6VKF4TNM2U43XZEUK,A11PQRJNZ2DUOF,Submitted,Sun Jan 20 09:31:40 PST 2019,Sun Jan 20 09:33:28 PST 2019,Wed Jan 23 09:33:28 PST 2019,,,,108,0% (0/0),0% (0/0),0% (0/0),"Commander, please continue to work with me. I have a large amount of supplies and it'd look bad on both of us if I have to report to a higher ranked officer and ask for assistance.|Commander, if you don't comply and compromise, I'll have no choice but to go to a higher ranked officer.|I saw earlier that you were pointing towards the supplies. If they are the issue, we can work something out.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3A0EX8ZRN8O77C35FEOMOFUWWOSBYA,A2EED3HLTA96CP,Submitted,Sun Jan 20 08:04:33 PST 2019,Sun Jan 20 08:07:37 PST 2019,Wed Jan 23 08:07:37 PST 2019,,,,184,100% (3/3),0% (0/0),0% (0/0),"We need to work together on this. We can take care of the supplies. Going to our bosses would make us each look like fools.|I really don't want to run this upstairs, but if we can't make a deal you're leaving me no choice. |I saw you checking out the supplies? Is there a problem? Because if there is, you should give me a crack at it first.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3BQU611VFPK9IIG09IIAYS6FZFD99I,A26QP7X5UOIFQ6,Submitted,Sun Jan 20 10:37:34 PST 2019,Sun Jan 20 10:46:39 PST 2019,Wed Jan 23 10:46:39 PST 2019,,,,545,0% (0/0),0% (0/0),0% (0/0),"Talking about supplies, I have all the supplies you need, so there is no need to to a superior officer and even if you want to i won't stop as at the end you will be send back to me for the supplies so please think it through and cooperate. |As i told you before, going to a higher officer won't solve this problem as the resources to this solution is through me, so its beneficial for both of us to comply. |I see you are looking at those supply containers and i am guessing they are the core to this problem so let me assure you that this thing, whatever we are doing will work as there is no way around for me.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3C8HJ7UOP7U3VTH72PGEG2ESEH0ZME,A3E5LA62R563X0,Submitted,Sun Jan 20 08:23:25 PST 2019,Sun Jan 20 08:26:27 PST 2019,Wed Jan 23 08:26:27 PST 2019,,,,182,0% (0/0),0% (0/0),0% (0/0),"Please work with me here. We have ample supplies. Think of how badly it would reflect on us if we had to get help from a higher ranked officer.|I don't want to have to go to a higher ranked officer, but if we can't come to a compromise you will leave me with no other choice.|I saw you pointing at supply containers. Are they the issue? If so, we can make it work. We have to.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3CCZ6YKWR7JQHVEO6S5TMC1DDJU59N,A11EL5LWS2L1HX,Submitted,Sun Jan 20 10:29:12 PST 2019,Sun Jan 20 10:31:05 PST 2019,Wed Jan 23 10:31:05 PST 2019,,,,113,0% (0/0),0% (0/0),0% (0/0),"Please sir, I have plenty of supplies I just need a bit of your help. We both won't win here if I have to go to another Officer. |Sir with all due respect, I can go to a higher ranking officer. I do not wish to, but I will do what I must.|I noticed you pointed at those containers, sir. If this is the issue you, I can deal with it if I have to.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3CN4LGXD5XONMDIW0ZEZG1OQMWB4YX,A2FVBM2LXBFCKP,Submitted,Sun Jan 20 08:05:27 PST 2019,Sun Jan 20 08:11:10 PST 2019,Wed Jan 23 08:11:10 PST 2019,,,,343,0% (0/0),0% (0/0),0% (0/0),"While I realize you would like to have your own equipment, we have plenty of equipment available to complete the task. Wouldn't it be better to share equipment than to make ourselves look bad by being forced to go to a higher ranked officer? |I will have to go to a higher ranked officer if you can't agree to cooperate and use the equipment already available. |I noticed you pointing at containers of supplies. Is there an issue with the supplies? We can find a way to make them work. It is necessary that we do.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3DR23U6WE5E9XTGVFZ3DH682KJNETO,A1C48LPCZMUBVG,Submitted,Sun Jan 20 08:07:56 PST 2019,Sun Jan 20 08:11:20 PST 2019,Wed Jan 23 08:11:20 PST 2019,,,,204,0% (0/0),0% (0/0),0% (0/0),"Commander, please, your team must help us. I do not want to go to a higher ranked official because that would make us both look bad. I have enough supplies for your team.|If you refuse to help me, I will have to seek help from a higher ranked officer. That will make us both look bad!|I saw you looking at those supply containers. Is that the issue? We have no choice, we have to make this work.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3EFVCAY5L39YAPAZQ239NQP7BE0J8R,ADB3LHGGLYRZF,Submitted,Sun Jan 20 08:46:46 PST 2019,Sun Jan 20 08:52:00 PST 2019,Wed Jan 23 08:52:00 PST 2019,,,,314,0% (0/0),0% (0/0),0% (0/0),"i have plenty of supplies, i'm sre the colonel would dislike it if e had to wake him. we have both been in the military long enough to handle this ourselves|either help me or i'll go over your head and make us both look stupid. |i saw you interested in these supplies, if thats the issue i'm sure we can work that out.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3EICBYG644W0MS0C7EJEPCLQ15RCJW,A2TAFLACRRV5EP,Submitted,Sun Jan 20 10:24:11 PST 2019,Sun Jan 20 10:29:02 PST 2019,Wed Jan 23 10:29:02 PST 2019,,,,291,0% (0/0),0% (0/0),0% (0/0),"Please work with me here. There are enough supplies to complete the task easily, and it will look great if we just go forward working together now. It won't look good at all for either of us if I have to go to a higher ranked officer, and we'll still end up having to carry out the duties. So let's go ahead now, please.|I don't want to have to go to a higher ranked officer because that won't be ideal for either of us. But we have to get this taken care of - there is no other choice - so if we can't compromise, I will have to go to him.|I noticed that you were pointing at the supply containers over there. Are they the problem? If they are, I can make them work for both of us, because we have no other choice.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3FQ5JJ512LOEOG3LEPS462FFFY1KNH,AJQGWGESKQT4Y,Submitted,Sun Jan 20 09:07:11 PST 2019,Sun Jan 20 09:09:20 PST 2019,Wed Jan 23 09:09:20 PST 2019,,,,129,0% (0/0),0% (0/0),0% (0/0),"Please work with us, we have plenty of supplies and we can handle this ourselves, neither one of us wants to have to go to our commanding officers with this.|I do not want to go to a commanding officer but I will have no choice if you do not work with me.|Are those containers of supplies you were pointing at the issue? I have to make it work and I can do it.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3FTOP5WARFOGS05WVYQUUBJPSGRJ07,A1EOVMNNT8Q370,Submitted,Sun Jan 20 09:27:58 PST 2019,Sun Jan 20 09:31:38 PST 2019,Wed Jan 23 09:31:38 PST 2019,,,,220,0% (0/0),0% (0/0),0% (0/0),"Please Officer, work with us, we have more than we need to get the job done right now, contacting a higher official will make us both look bad. |I know contacting a higher official is not great, but I will do it if you give me no other choice. |I noticed you pointing at the contained supplies, is that the problem you have or can you make things work out for us?",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3GFK2QRXX9H1TRRWZ3FL0W9OBKE5WC,AA34FKY9TY7UU,Submitted,Sun Jan 20 10:31:18 PST 2019,Sun Jan 20 10:36:04 PST 2019,Wed Jan 23 10:36:04 PST 2019,,,,286,0% (0/0),0% (0/0),0% (0/0),"Please, sir, we don't need your supplies.  We have our own.  We just need your assistance.  It is beneficial to both of us if we can agree to work together.  I dont' want to go above your head.  It will make you look heartless and me look incompetent.|I really don't want to have to go above your head and make us both look bad, but I will if I have to.  But I have to put the well-being of my entire squadron over my own personal feelings.|I saw you pointing at those crates of supplies.  Are you worried that if you help us we will deplete them?  I told you, there is no need to worry, we have our own supplies and your help is more important.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3H0W84IWBK2WHE33BAYIHR7KWYVRET,A1V6CP5I0TOSAR,Submitted,Sun Jan 20 09:34:00 PST 2019,Sun Jan 20 09:39:20 PST 2019,Wed Jan 23 09:39:20 PST 2019,,,,320,0% (0/0),0% (0/0),0% (0/0),"You guys should stay.  It'd make us both look bad if you went to the Corporal.  |If you can't cooperate with us, I will be forced to go to the Corporal.  Although, this is not ideal. |Hey, I saw you motioning towards the containers.  Is there a problem with them.  We've got to make this work.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3HOSI13XHZOXOY6YXESE6K8VHL5DDI,A2JH54MUP8KIVL,Submitted,Sun Jan 20 09:57:34 PST 2019,Sun Jan 20 10:00:39 PST 2019,Wed Jan 23 10:00:39 PST 2019,,,,185,0% (0/0),0% (0/0),0% (0/0),"Please help with this task.  I have enough extra supplies for you and your men, but it would reflect very poorly on us both  if we appear unable to cooperate.  If we have to go up the command chain, we both look foolish.|I do not wish to notify a higher ranking officer, but if we cannot reach an agreement, I will be left with no other choice.|I noticed you were looking at cases of supplies.  If that is the issue, I can make for us a workable solution, because really we have no other option at this time.",,
3VEI3XUCZRXXSLUZUL8SNJA3WLPRPC,3GWVV0PYXYIKY0SW6FGTCYBYP66ZM3,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 9",$0.20 ,Sun Jan 20 08:03:13 PST 2019,50,BatchId:3505127;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:03:13 PST 2019,,,3I02618YA06SUXKAOI9YGET8H43PUI,A1W805L8MAD8VY,Submitted,Sun Jan 20 10:09:50 PST 2019,Sun Jan 20 10:14:47 PST 2019,Wed Jan 23 10:14:47 PST 2019,,,,297,0% (0/0),0% (0/0),0% (0/0),"Please assist us. We have plenty of provisions and if you do not carry out what you agreed to I will go to your superior officer. The optics on that always look bad.|Reporting to your superior officer is not what I want to do, but unless you assist, that is what I will need to do.|I saw you indicated something about those containers. Are those the problem? Let's do this soldier, we need to.",,
