HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,3PPTZCWALQKUG8FZUINVXBYXOIVQZQ,A2XGO7G61F5KBN,Submitted,Sun Jan 20 07:40:44 PST 2019,Sun Jan 20 07:47:30 PST 2019,Wed Jan 23 07:47:30 PST 2019,,,,406,0% (0/0),0% (0/0),0% (0/0),"Although it will be harder, we will complete the task.|Negative.  It is imperative that the supplies are returned to the aid station at that you secure the location.|Negative, the supplies must be returned back to the aid station immediately.|Negative, this will not fuction.  I understand your efforts to benefit the situation, but they are ineffective.",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,3Z2R0DQ0JHEFDUMIWKJHGJZCK69E2V,A3117JX5H0COWZ,Submitted,Sun Jan 20 07:57:16 PST 2019,Sun Jan 20 08:00:39 PST 2019,Wed Jan 23 08:00:39 PST 2019,,,,203,0% (0/0),0% (0/0),0% (0/0),"Although that will pose some challenges, we can make it work.|This is what is required- the supplies must be returned to the aid station and I need you on security. |Return those supplies to the aid station immediately.|Although you are trying to help, the current system is failing. This cannot continue.",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,3LOTDFNYA7ZTVOKL5FSUM8010EIWFC,A34KIZQIU60RVE,Submitted,Sun Jan 20 07:41:11 PST 2019,Sun Jan 20 07:44:44 PST 2019,Wed Jan 23 07:44:44 PST 2019,,,,213,0% (0/0),0% (0/0),0% (0/0),"What you are doing is going to make things harder, but we can find another way.|I need something different to happen. I need the supplies to go back to the aid station, and I need you to be on security.|That is incorrect. The supplies need to be taken to the aid station immediately.|That will not cut it. What you are doing is not working, though I know you're trying to help.",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,3IAEQB9FMEKWX46PE9X4Y8XGO12WD1,A3B4CTANG295D7,Submitted,Sun Jan 20 07:40:24 PST 2019,Sun Jan 20 07:48:10 PST 2019,Wed Jan 23 07:48:10 PST 2019,,,,466,0% (0/0),0% (0/0),0% (0/0),"It's going to create a bit of a challenge, but we can find a solution to it.|We need to cooridinate our efforts. I need the supplies returned to the aid station, while your team will be responsible for security.|Those supplies are needed at the aid station and we need them sent back there right now.|I appreciate your desire to help, but this approach is causing us problems.",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,379J5II41OGLEG8Q6Q1MVFYLQ60ELK,A3FVRWBPRATSGI,Submitted,Sun Jan 20 07:50:26 PST 2019,Sun Jan 20 07:54:04 PST 2019,Wed Jan 23 07:54:04 PST 2019,,,,218,0% (0/0),0% (0/0),0% (0/0),"That present challenges, but we can still do it.|This is what we should do instead.  Please return the supplies to the aid station and have your men provide security.|No, we need to return the supplies to the aid station now.|No, that will not help.  I know you want to help, but this isn't helping.",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,3J88R45B2GYKB1E5TNKL0LSCBMCPX2,A3HBLK46AT4IR2,Submitted,Sun Jan 20 07:53:39 PST 2019,Sun Jan 20 08:00:35 PST 2019,Wed Jan 23 08:00:35 PST 2019,,,,416,0% (0/0),0% (0/0),0% (0/0),"I suppose we can work with this, though it will be more difficult.|In order for this mission to be a success, your men are going on security, and these supplies are going back to the aid station.|I need these supplies returned to the aid station immediately.|I understand you're trying to help, but you're failing. Follow my orders.",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,32Z9ZLUT1LK54B2P9JPK8ZZSDRXOHR,A3Q18FZ2J5W12U,Submitted,Sun Jan 20 07:57:07 PST 2019,Sun Jan 20 08:00:04 PST 2019,Wed Jan 23 08:00:04 PST 2019,,,,177,0% (0/0),0% (0/0),0% (0/0),"Even though it is going to make things difficult, I am sure we can make things work. |This is what I want you to do, you will stay on security and help with putting supplies back at the aid station. |These supplies need to go back to the aid station right now. |I understand you are trying to help, but this is not working out.",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,3KYQYYSHYV7OSVXNNN6UHEKULZ3ODH,A9KPX8I7QZVF7,Submitted,Sun Jan 20 07:40:05 PST 2019,Sun Jan 20 07:45:28 PST 2019,Wed Jan 23 07:45:28 PST 2019,,,,323,0% (0/0),0% (0/0),0% (0/0),It will take more time and energy but we can get it done.|All supplies must be returned to the aid station so that they may be distributed more adequately; your platoon will work security.|Return the supplies to the aid station immediately.|Your way of doing things isn't working.  You did your best but there's a better way of getting the job done.,,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,3NG53N1RLVJUW0DXLF8TKMBJKD2P8T,AIHVLBHJROONN,Submitted,Sun Jan 20 07:44:42 PST 2019,Sun Jan 20 07:49:05 PST 2019,Wed Jan 23 07:49:05 PST 2019,,,,263,0% (0/0),0% (0/0),0% (0/0),"We can work around it, but it'll make things more difficult. |Here's what needs to happen: the supplies need to go back to the aid station and you need to go on security.|No, the supplies need to go back to the aid station right now.|That's not going to work. I realize you're trying to help, but that's not working.",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,3NLZY2D53PPABJYVFHWMPWNZ99OQL8,AJQGWGESKQT4Y,Submitted,Sun Jan 20 07:57:04 PST 2019,Sun Jan 20 07:58:35 PST 2019,Wed Jan 23 07:58:35 PST 2019,,,,91,0% (0/0),0% (0/0),0% (0/0),"We can work around it but it is going to make things harder.|No, I am going to tell you what I need to happen. I need you on security and those supplies back at the aid station.|Those supplies need to be back at the aid station imediately.|I know you are trying to be helpful but that isn't working and is not going to work.",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,3GNCZX450IN8FO6CIDS7GDHEA13APJ,AMOO2P3A36ULC,Submitted,Sun Jan 20 07:53:31 PST 2019,Sun Jan 20 07:56:08 PST 2019,Wed Jan 23 07:56:08 PST 2019,,,,157,100% (14/14),0% (0/0),0% (0/0),"This is not going to be easy however we will try to make it work.|I am not on board with that. What has to be done is returning the suppies to the station and covering security.|Absolutely not, you have to return the supplies to the aid station right now.|I appreciate your help but this is not working out at all.",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,3Y54SXRO1LLQMPDH5ZIILOU567FTUI,AQPHAKANHK618,Submitted,Sun Jan 20 07:40:05 PST 2019,Sun Jan 20 07:47:38 PST 2019,Wed Jan 23 07:47:38 PST 2019,,,,453,0% (0/0),0% (0/0),0% (0/0),"What you are doing is going to make things more difficult, but if we can't change it, we'll make it work.|Stop what you're doing and get those supplies back to the aid station.  You're needed on security.|Take those supplies back to the aid station immediately.|Please follow the directions given.",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,3M0BCWMB8VW3I7850D6Y3I9GLGQWBU,ATWAJESPOXKOF,Submitted,Sun Jan 20 07:40:18 PST 2019,Sun Jan 20 07:47:29 PST 2019,Wed Jan 23 07:47:29 PST 2019,,,,431,0% (0/0),0% (0/0),0% (0/0),"It's going to be hard, but we can find a way out.|This is what I need you to do. Take the supplies where they were at the aid station and secure them.|The supplies should remain at the aid station.|",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,37KGEN7NJ3QF2SCE7WA468699N3PPE,AUB2Y2EREGBUZ,Submitted,Sun Jan 20 07:52:25 PST 2019,Sun Jan 20 07:56:22 PST 2019,Wed Jan 23 07:56:22 PST 2019,,,,237,0% (0/0),0% (0/0),0% (0/0),"That's going to make the situation more complicated, but we can find a resolution.|No, here's what needs to transpire. I need those supplies back at the aid station immediately, and you're going to be on security.|No, those supplies need to go back to the aid station as soon as possible.|No, that's not a good idea. I know you're trying to be of assistance, but it isn't working.",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,3ATTHHXXWAOSUFR1GSU1ROR0P8GIXI,AWOCNBZET5U33,Submitted,Sun Jan 20 07:40:08 PST 2019,Sun Jan 20 07:42:41 PST 2019,Wed Jan 23 07:42:41 PST 2019,,,,153,0% (0/0),0% (0/0),0% (0/0),"We can make it better but this is making things much harder.|Listen, take the supplies to the aid station and start working security.|Take these supplies to the aid station right now.|I know you're trying to help but you're making things worse. This isn't working.",,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,33UKMF9319KBMCYS5US8GS83NT8TTR,AWQWQNN8YTN4Z,Submitted,Sun Jan 20 07:39:59 PST 2019,Sun Jan 20 07:43:06 PST 2019,Wed Jan 23 07:43:06 PST 2019,,,,187,0% (0/0),0% (0/0),0% (0/0),We are going to do this a little differently.|Let's take those supplies back to the aid station and after you are done meet me at security.|We are going to switch tasks and take those supplies back to the aid station.|I know that you are trying to help but this is not working.,,
3MQKOF1EE2OTBK8VO6R3AO1VAH1WD6,30AWZEBKT2R6O68XHY6GS9FDM7WACW,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 15",$0.20 ,Sun Jan 20 07:39:18 PST 2019,30,BatchId:3505102;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:39:18 PST 2019,,,3XCC1ODXDLBLEHT8K1TIB8WYF1DQRY,AXHGD0N5JBPFF,Submitted,Sun Jan 20 07:58:18 PST 2019,Sun Jan 20 08:01:22 PST 2019,Wed Jan 23 08:01:22 PST 2019,,,,184,0% (0/0),0% (0/0),0% (0/0),"It will be hard , but we can do it.|I need you on security, so those supplies need to go back to the station.|Get those supplies back to the station ASAP.|Your trying to help out is not helping.",,
