HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3EA3QWIZ4IVLDYIHBIT42L6U2J0ITB,A2M18DZEPD1XGA,Approved,Sun Nov 11 09:57:15 PST 2018,Sun Nov 11 10:00:49 PST 2018,Wed Nov 14 10:00:49 PST 2018,2018-11-14 18:01:42 UTC,,,214,100% (2/2),0% (0/0),0% (0/0),"We have very qualified medics and site security; I think we'd be better at this.|We can handle the flow of patients; American medics are well-trained with more experience and will handle it better.|Your men are superior with security, so I'd like them to focus on keeping everyone safe. We are better prepared for running the aid station. These are our most important tasks; that is why I planned it this way.",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3EKVH9QMEY4ALO8I0P8XA1HRA1DD2A,A1GRN111GB7MPR,Approved,Sun Nov 11 09:42:19 PST 2018,Sun Nov 11 09:48:23 PST 2018,Wed Nov 14 09:48:23 PST 2018,2018-11-14 17:48:42 UTC,,,364,100% (1/1),0% (0/0),0% (0/0),"Since your men are so well trained, I propose they take care of site security while my medics do the rest for us. |Our American medics could handle the flow of patients. They have a lot of experience and are well trained at running aid stations and treating patients.|I think protecting the victims is our top priority. Your men are the best trained for handling this. My team can run the aid station.",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3FE2ERCCZX8XHS0DSWXPH81JPPAPO4,A13OHDWN9XSCIG,Approved,Sun Nov 11 09:31:49 PST 2018,Sun Nov 11 09:34:45 PST 2018,Wed Nov 14 09:34:45 PST 2018,2018-11-14 17:35:42 UTC,,,176,100% (1/1),0% (0/0),0% (0/0),"Let's have your men control site security and our medics can handle the rest|Our medics are specially trained and experienced with running aid stations, please let us handle the flow of patients|Your men are better at securing the site and making sure everyone is safe - which is the most important task.  We have the supplies and the staff to run the aid station",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3FTF2T8WLRIKUET82TS2CCEQNNVW9W,AMLE1FC3SQVL8,Approved,Sun Nov 11 09:58:46 PST 2018,Sun Nov 11 10:02:30 PST 2018,Wed Nov 14 10:02:30 PST 2018,2018-11-14 18:02:42 UTC,,,224,100% (1/1),0% (0/0),0% (0/0),"Well, our medics are used to doing this while your men are used to doing site security.|Our American medics have more training and experience with stations and treatment so everything should go through them first.|Right now, the priority is securing the site and protecting everyone. Your team can better handle the security while our resources can help with the aid station.",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3H7Z272LX77PB7XGF4HXPRXPUK5LPJ,AMOO2P3A36ULC,Approved,Sun Nov 11 09:33:32 PST 2018,Sun Nov 11 09:37:08 PST 2018,Wed Nov 14 09:37:08 PST 2018,2018-11-14 17:37:42 UTC,,,216,100% (14/14),0% (0/0),0% (0/0),"We have the medical expertise and you  have the experience in security.|Since our medics have much more experience in taking on the large flow of patients, things would fair better if we handle the medical stations.|The plans were made considering the facts that our people are more then qualified to handle the aid station and your men will do very well in the security of all our people.",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3IOEN3P9S7J4BUB77Y05ZCXU19C16P,A1E64VF4LFO4GL,Approved,Sun Nov 11 09:39:40 PST 2018,Sun Nov 11 09:48:21 PST 2018,Wed Nov 14 09:48:21 PST 2018,2018-11-14 17:48:42 UTC,,,521,100% (1/1),0% (0/0),0% (0/0),"Our American medics have demonstrated better efficiency and effectiveness with managing aid stations, while your men have more expertise in site security.|Our American medics have far more training in managing aid stations and treating patient than your medics.  As such, our medics should manage the flow of the patients.|While devising the plan, I took into account that the most important task of securing the site and protecting the victims.  As such, I believe your men are best suited for this task based on their extensive experience.  On the other hand, the American supplies are most appropriate for managing the aid station.",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3J2UYBXQQLC445QPBFW5L7EKWH660R,A1Y1ZWGVQUXMP5,Approved,Sun Nov 11 09:39:09 PST 2018,Sun Nov 11 09:40:28 PST 2018,Wed Nov 14 09:40:28 PST 2018,2018-11-14 17:40:42 UTC,,,79,100% (16/16),0% (0/0),0% (0/0),"Our medics are more able to run the station, your men would be better utilized as security.|Our American medics are trained for running these stations as they are more experienced. Our medics should handle this.|While formulating the mission, site security",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3LBXNTKX0RVZJEYYCYOOEVSXWP09X1,ASHG4UDKXYBPK,Approved,Sun Nov 11 09:48:19 PST 2018,Sun Nov 11 09:51:10 PST 2018,Wed Nov 14 09:51:10 PST 2018,2018-11-14 17:51:42 UTC,,,171,100% (15/15),0% (0/0),0% (0/0),"Our medics are more skilled at running the station, your men are better with security.|Our medics are specifically trained for this, and are better prepared for this. They should handle the flow of patients.|When making this plan, I prioritized site security. Your men are well-equipped for this, so I want to use them to make sure the people are safe. Let's allow the medics to run the station.",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3N8OEVH1FRQFWSOCDWKAS8WTFKGOOO,A1471QMIXXBS17,Approved,Sun Nov 11 09:45:58 PST 2018,Sun Nov 11 09:48:03 PST 2018,Wed Nov 14 09:48:03 PST 2018,2018-11-14 17:48:42 UTC,,,125,94% (15/16),0% (0/0),0% (0/0),"Our doctors are better at doing this , and your men are better at the security of the site.|Our American pharmaceuticals are trained at aid stations and treat patients . You have a lot more experience than your physicians . Our physicians should handle patients ' flows .|When I made the plan , I thought that it was the most important task to secure the site and to protect the victims . Your men have good security experience , so I wanted them to ensure that everybody is safe . Our supplies are more appropriate for the operation of the aid station.",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3NC5L260MOMLQFBJET1K5ENFNJPOF2,A120PN22KW0VPY,Approved,Sun Nov 11 09:45:06 PST 2018,Sun Nov 11 09:53:50 PST 2018,Wed Nov 14 09:53:50 PST 2018,2018-11-14 17:54:42 UTC,,,524,100% (1/1),0% (0/0),0% (0/0),"Since your men are very skilled at site security,  I suggest that our medics handle the victims in one large aid station.  |With all due respect, let's let our medics run the aid stations and treat patients at least to start out. I realize your medics are are in the learning stages. |Since your men have good experience in security, why not let them do what they do best. We'll take care of the victims and use the supplies we have which may be better suited for running the aid station.",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3ND9UOO81K2FVGUHRQVSHL5LNHCLWI,A372CLNQ3WLOPO,Approved,Sun Nov 11 09:58:57 PST 2018,Sun Nov 11 10:01:50 PST 2018,Wed Nov 14 10:01:50 PST 2018,2018-11-14 18:02:42 UTC,,,173,100% (12/12),0% (0/0),0% (0/0),It would be better if we pooled our resources.  Let our medics triage and treat people while your men maintain site security.|Our medics are trained specifically for running aid stations and have a lot of experience doing this.  Let us handle the wounded.|Your men know the area better than ours and can provide better security.  It's important that we keep everyone safe.,,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3PW9OPU9PQKGTTS6KWO29ZGIL4C12A,A1KXESMB9K7504,Approved,Sun Nov 11 09:53:12 PST 2018,Sun Nov 11 09:57:11 PST 2018,Wed Nov 14 09:57:11 PST 2018,2018-11-14 17:57:42 UTC,,,239,100% (13/13),0% (0/0),0% (0/0),"This sort of thing will be for our medics while your men will be better of at the site security.|The medics, who are American, have  been trained to run aid stations and treat patients.  These medics have had ample of experience.  They will handle the patients in a fashionable order.|I thought of something that should have worked to help the victims because it was urgent.  Your guys are knowledgeable in security, which is why I made them to protect everyone.  The aid station will need our supplies as they will  be better suited.",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3R2UR8A0IAG2Q124EN76BLNMROJXO0,A2L26DMSVUEDP6,Approved,Sun Nov 11 09:32:40 PST 2018,Sun Nov 11 09:35:08 PST 2018,Wed Nov 14 09:35:08 PST 2018,2018-11-14 17:35:42 UTC,,,148,100% (1/1),0% (0/0),0% (0/0),"The medics we have are better at these things, while you have better men at site security.|We've trained our American medics to run aid stations and treat patience. They exceed your medics in experience. So ours should take care of the flow of patients.|Securing the site and protecting the victims was the most important task, as I believed when I made the plan. I wanted your men to handle security because they have good experience at that. However, when it comes to running the aid station, our supplies are better suited for that.",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3TEM0PF1Q5X3PE54L24JRDOCD3T0DD,A2X61ARPDQ7ZWX,Approved,Sun Nov 11 09:38:26 PST 2018,Sun Nov 11 09:44:03 PST 2018,Wed Nov 14 09:44:03 PST 2018,2018-11-14 17:44:42 UTC,,,337,100% (9/9),0% (0/0),0% (0/0),"Your men are better at this site security, the medics here are better at this sort of procedure. |The American medics are running the aid stations and treating patients because they are trained. These medics have much more experience.The medics should be able to handle the wave of patients. |For the plan, I think that securing the sites and protecting victims is the most important goal. Since your soldiers have experience in security, I want them to make sure everyone stays safe. We are better suited for running the aid station because of our supplies.",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3TPZPLC3M0C8V37R9YDXT538UYK3PT,A1EPR9V3VID3RI,Approved,Sun Nov 11 10:05:28 PST 2018,Sun Nov 11 10:09:28 PST 2018,Wed Nov 14 10:09:28 PST 2018,2018-11-14 18:09:43 UTC,,,240,100% (1/1),0% (0/0),0% (0/0),"Allocating your men to site security, while letting our medics handle the aid stations would be a better way of handling things.|Due to the higher level of experience from our American medics, they would be better at handling larger volumes of patients while running the aid stations and treating patients than your medics at this current time.|This plan was designed with securing the site and protecting the victims as the highest priority. As your men are experienced in security I believe it would be best if our the Americans ran the aid station to ensure everyone's safety.",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3VA45EW49NNU00HB7UMZGCJLM951OD,AZXKJWN26GNZ7,Approved,Sun Nov 11 09:34:13 PST 2018,Sun Nov 11 09:37:55 PST 2018,Wed Nov 14 09:37:55 PST 2018,2018-11-14 17:38:42 UTC,,,222,100% (3/3),0% (0/0),0% (0/0),"We can each take on a task; your men can secure the grounds while our army completes the medical tasks. |Our American medics will ensure the treatment of patients is quality and efficient. |Our army has the tools to run an efficient aid station, with the help of your army securing the grounds.",,
307FVKVSYRF1L9O1NNIYF4870Y6476,3MOP54T9IO9NQWBKLORC0UVJG9T0YU,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 14",$0.20 ,Sun Nov 11 09:30:52 PST 2018,30,BatchId:3431739;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:52 PST 2018,,,3WAKVUDHUWG3ORGASWFHGS2N7H0U7N,A3OFE8QCDUTL67,Approved,Sun Nov 11 10:17:20 PST 2018,Sun Nov 11 10:22:52 PST 2018,Wed Nov 14 10:22:52 PST 2018,2018-11-14 18:23:42 UTC,,,332,100% (9/9),0% (0/0),0% (0/0),"I feel that site security is what your men excel at, and our's medics excel at this.|Treating patients and running aid stations is what our American medics have been trained for and are more experienced in this area than your's.  I feel that the flow of handling the patients would be better left to our medics.|Originally, I thought that protecting and securing the site was priority.  Your men are trained in security, and we all want everyone to be safe.  In regards to running the station, you may find that our supplies are perfectly suited for this task.",,
