HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3E337GFOL989MU72OY7P8ANM8HFGN5,AFWI03QPI6DK,Submitted,Sun Jan 20 07:56:01 PST 2019,Sun Jan 20 07:57:34 PST 2019,Wed Jan 23 07:57:34 PST 2019,,,,93,0% (0/0),0% (0/0),0% (0/0),I THINK IT IS BEST TO WAIT UNTIL ANOTHER DAY|The USA army will be given you local and necessary supplies|I can provide you with no further explanation except for a basic load out for humanitarian aid missions.,,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3EJPLAJKEMG16QWFF99XR6H6OHKZ63,AMYURTQIMAC8T,Submitted,Sun Jan 20 08:07:02 PST 2019,Sun Jan 20 08:08:27 PST 2019,Wed Jan 23 08:08:27 PST 2019,,,,85,0% (0/0),0% (0/0),0% (0/0),"I'd like to wait until the briefing is complete.|I'm busy giving locals supplies like food, water, and hospital stuff.|I have a basic Humanitarian missions to do right now, sorry.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3F1567XTNW5FAHXMQKTWKNW49F9Q9D,AGWRA2WBNN92I,Submitted,Sun Jan 20 08:29:00 PST 2019,Sun Jan 20 08:31:54 PST 2019,Wed Jan 23 08:31:54 PST 2019,,,,174,0% (0/0),0% (0/0),0% (0/0),"I'll be waiting until after the mission brief to discuss my gear.|I will be bringing basic supplies like food, water, and medical supplies.|It's just a basic loadout for humanitarian aid missions with pretty standard supplies.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3FDJT1UU748AYRXFAPWICLFTOD1K5R,AW1QY7Q83DYCJ,Submitted,Sun Jan 20 09:15:15 PST 2019,Sun Jan 20 09:18:22 PST 2019,Wed Jan 23 09:18:22 PST 2019,,,,187,0% (0/0),0% (0/0),0% (0/0),"Let's hold off talks until we are fully briefed.|Medical equipment, foo and water will be provided to the locals.|We have no mission details other than the basic unloading of Humanitarian aid.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3GA6AFUKOOOGIM93QL5SKW1HI04H3S,AUB2Y2EREGBUZ,Submitted,Sun Jan 20 08:47:52 PST 2019,Sun Jan 20 08:49:45 PST 2019,Wed Jan 23 08:49:45 PST 2019,,,,113,0% (0/0),0% (0/0),0% (0/0),"I would much prefer to wait until the end of the brief.|I will be distributing the local supplies such as water, food and hospital equipment.|There really isn't much to reveal. I have a basic load out for humanitarian aid missions, which is all that I am willing to discuss.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3GLB5JMZFXV00IGPZ4TMC5BSUDFGDP,A2EED3HLTA96CP,Submitted,Sun Jan 20 08:33:11 PST 2019,Sun Jan 20 08:35:52 PST 2019,Wed Jan 23 08:35:52 PST 2019,,,,161,100% (3/3),0% (0/0),0% (0/0),"Let's put this on hold till we're done here.|We will distribute food, water and medical supplies to the indigenous population.|Not much more to say, otherwise than it's just the basic loadout we would use for for any humanitarian aid mission.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3HFNH7HEMHEUPRKU4QZ6C4IRDS4QG4,AAU4PMP6PSMCM,Submitted,Sun Jan 20 08:30:05 PST 2019,Sun Jan 20 08:32:07 PST 2019,Wed Jan 23 08:32:07 PST 2019,,,,122,0% (0/0),0% (0/0),0% (0/0),"With all do respect, I do not feel comfortable disclosing that information until the end of the brief. |We will be contributing goods such as food, water, and hospital equipment to the local citizens.|There is not much information for me to disclose to you. I have a basic loadout for Humanitarian aid missions.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3HMVI3QICJS6UELDDHVXI3HNAC21YI,AH2SY93UMSL5F,Submitted,Sun Jan 20 08:21:39 PST 2019,Sun Jan 20 08:23:01 PST 2019,Wed Jan 23 08:23:01 PST 2019,,,,82,0% (0/0),0% (0/0),0% (0/0),"I'd rather wait until after we are briefed at the meeting.|I'll be bringing the locals supplies like food, water, and hospital equipment.|There isn't a lot to talk about, but I have a basic loadout for Humanitarian aid missions.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3I0BTBYZAXL6NP0VHYRX4YYD5KY0YG,A3OLRWACCCCUTU,Submitted,Sun Jan 20 08:47:11 PST 2019,Sun Jan 20 08:48:29 PST 2019,Wed Jan 23 08:48:29 PST 2019,,,,78,0% (0/0),0% (0/0),0% (0/0),"I'd really rather wait until the end of the brief.|Our plan is to provide locals with basic supplies such as food, water and hospital equipment.|There's not a whole lot to tell.  We have a basic loadout for Humanitarian aid missions that we'll be providing.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3JV9LGBJWTER4F7EPD72NZNRYRPOGX,AJQGWGESKQT4Y,Submitted,Sun Jan 20 09:14:13 PST 2019,Sun Jan 20 09:16:23 PST 2019,Wed Jan 23 09:16:23 PST 2019,,,,130,0% (0/0),0% (0/0),0% (0/0),"I would like to wait until the brief is done.|I will be supplying the locals with food, water, and hospital equipment.|There isn't too much to tell, I have a basic load out for humanitarian aid missions.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3KGTPGBS6XLW2QJ4MKYMK1LF6U3U2S,A14OPFM8OFA4WF,Submitted,Sun Jan 20 08:04:31 PST 2019,Sun Jan 20 08:08:26 PST 2019,Wed Jan 23 08:08:26 PST 2019,,,,235,0% (0/0),0% (0/0),0% (0/0),"I am going to wait until the end of the briefing.|I am giving the locals food, water and hospital equipment supplies.|There is nothing else to say, other than there is a basic loadout for humanitarian aid.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3MB8LZR5BFTO0G002CCPTABQA31LKG,A1Y4C2TYJFRF1G,Submitted,Sun Jan 20 09:10:33 PST 2019,Sun Jan 20 09:13:46 PST 2019,Wed Jan 23 09:13:46 PST 2019,,,,193,0% (0/0),0% (0/0),0% (0/0),"I will have more complete information for you after I attend this afternoon's briefing. |My soldiers will be distributing food, water and hospital equipment. |I currently only have limited information, I do however have a basic loadout for Humanitarian aid missions .",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3TE3O8573084MYRNIQ3HFQYVZV0R2M,A1C48LPCZMUBVG,Submitted,Sun Jan 20 08:19:11 PST 2019,Sun Jan 20 08:21:23 PST 2019,Wed Jan 23 08:21:23 PST 2019,,,,132,0% (0/0),0% (0/0),0% (0/0),"I would prefer to wait until this afternoon, sir.|My supplies for the locals include food, water, and medical equipment.|My supply caravan is very simple, sir. I brought a basic load out for Humanitarian aid missions.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3TXMY6UCAEOH8F4P243NMDXCF0GQCY,A17SWXSZOWCC3M,Submitted,Sun Jan 20 09:30:22 PST 2019,Sun Jan 20 09:31:40 PST 2019,Wed Jan 23 09:31:40 PST 2019,,,,78,0% (0/0),0% (0/0),0% (0/0),"I strongly prefer to wait until the end of the brief to give more information.|We will be giving the locals supplies like food, water and hospital equipment.|There really isn't much to tell, we just have the basic load out for humanitarian aid missions.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3TYCR1GOTCJJPBZM2DFZGPZ3ECCLZ0,A24TZJJTNK7XRS,Submitted,Sun Jan 20 08:49:24 PST 2019,Sun Jan 20 08:51:14 PST 2019,Wed Jan 23 08:51:14 PST 2019,,,,110,0% (0/0),0% (0/0),0% (0/0),"I understand the urgency of this matter, however, I would prefer to wait until the end of the brief so nothing is missed.|Our plan is to give the locals necessary items such as food, water, and hospital equipment.|There isn't much more to say. We have a basic load out for Humanitarian aid missions.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3VHHR074H3H051TGJINGP5644JZ7LU,ASI6KXF2GAUTQ,Submitted,Sun Jan 20 08:41:18 PST 2019,Sun Jan 20 08:42:53 PST 2019,Wed Jan 23 08:42:53 PST 2019,,,,95,0% (0/0),0% (0/0),0% (0/0),"I think it would be best if we talk after the brief. |We will be giving the local people basic supplies like water, food, and medical supplies.|We are not bringing too many supplies, just a basic loadout for Humanitarian aid missions.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3ZQIG0FLQEGIRL6B5UXY4U3NO89WV3,A3E5LA62R563X0,Submitted,Sun Jan 20 08:38:51 PST 2019,Sun Jan 20 08:41:28 PST 2019,Wed Jan 23 08:41:28 PST 2019,,,,157,0% (0/0),0% (0/0),0% (0/0),"I'd rather we wait until the brief is over.|We will be distributing necessary supplies like food, water, and hospital equipment to the local people.|I don't have much detail to give you. We have a basic loadout for Humanitarian aid missions, and that's all I can say.",,
30IRMPJWDZJWHUXJHT3KR2O42BJRKB,30AWZEBKT2R6O68XHY6GS9FDM7NCAP,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 5",$0.20 ,Sun Jan 20 07:55:26 PST 2019,30,BatchId:3505113;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:55:26 PST 2019,,,3ZSY5X72NXBIT5GS5O1EM31Y000ORT,A31WUK0ENC8P9G,Submitted,Sun Jan 20 09:15:42 PST 2019,Sun Jan 20 09:18:41 PST 2019,Wed Jan 23 09:18:41 PST 2019,,,,179,0% (0/0),0% (0/0),0% (0/0),"Let's wait until the end of the brief before I share details on the supplies.|I'll be giving locals food, water, and hospital equipment.|All I can say is I have a basic loadout for Humanitarian aid missions, but there's much more I can say on that.",,
