HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3U088ZLJVKT2YK5V2X99J1DXUCV0WE,A2KGDRYFAICG4Y,Submitted,Sun Jan 20 08:00:08 PST 2019,Sun Jan 20 08:04:28 PST 2019,Wed Jan 23 08:04:28 PST 2019,,,,260,0% (0/0),0% (0/0),0% (0/0),Sorry but they need to be in the right way.|If they come in and stay out off the way it will make the situation less difficult.|They can come in if they do not interfere.|If they must they can enter as long as there is no interference.,,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3B837J3LDOWXRX8LC5IN68BZXPXRSN,A2M5I4KGKF9J7Q,Submitted,Sun Jan 20 07:44:14 PST 2019,Sun Jan 20 07:46:46 PST 2019,Wed Jan 23 07:46:46 PST 2019,,,,152,0% (0/0),0% (0/0),0% (0/0),"Sorry about that, please make sure they don't interfere.|It will pose some challenges, but they can join if they don't impede the operation.|Sure, they can also join us.  Please make sure that they are not a nuisance.|If you say so.  They are welcome to join as long as they don't cause any problems.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3R6BYFZZP7C8KOPBFKOGORE89GOXF6,A2MHM7JK1T9XHR,Submitted,Sun Jan 20 07:47:23 PST 2019,Sun Jan 20 07:49:05 PST 2019,Wed Jan 23 07:49:05 PST 2019,,,,102,0% (0/0),0% (0/0),0% (0/0),"Okay, that's fine as long as they aren't in the way.|That makes things harder but it's fine as long as they stay out of the way.|Fine, they can come in. Tell them to stay out of the way though.|Alright, if you insist. Just make sure they stay out of the way.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3TUI152ZZBNXLCURM7E35HELB3J1QD,A2ZE2IPHK152KA,Submitted,Sun Jan 20 07:42:54 PST 2019,Sun Jan 20 07:45:19 PST 2019,Wed Jan 23 07:45:19 PST 2019,,,,145,0% (0/0),0% (0/0),0% (0/0),"I apologize. Please make sure to move the items out of the way.|That will be tough, but they are welcome to join us if they don't interfere.|Ok, they can join us, but let them stay to themselves.|Alright, if that's what you want. They can join us if they don't interfere with our work.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3RSDURM96AM5EFFPP5QCPN0HZL4EYC,A3E5LA62R563X0,Submitted,Sun Jan 20 07:49:13 PST 2019,Sun Jan 20 07:54:42 PST 2019,Wed Jan 23 07:54:42 PST 2019,,,,329,0% (0/0),0% (0/0),0% (0/0),"Alright, my apologies. Please ensure they stay out of the way though.|Their presence won't make things any easier, but they may come in if they don't get in anyone's way.|Okay, you may let them in so long as you ensure they stay out of the way.|If you're insistent, it's okay for them to come in. They need to stay out of the way.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,35K3O9HUABDZEOYUKFYO02T1TAEEFF,A3IEFYBAJDK48K,Submitted,Sun Jan 20 07:45:19 PST 2019,Sun Jan 20 07:48:03 PST 2019,Wed Jan 23 07:48:03 PST 2019,,,,164,0% (0/0),0% (0/0),0% (0/0),sorry but make sure they are not blocking my way|even though it will be difficult let them in as long as they stay out of the way.|come in but make sure they stay away.|They can come in but dont let them get in the way.,,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,35GMH2SV3EHTK1BNJIHENW2FLB5EO1,A3Q18FZ2J5W12U,Submitted,Sun Jan 20 07:46:01 PST 2019,Sun Jan 20 07:48:51 PST 2019,Wed Jan 23 07:48:51 PST 2019,,,,170,0% (0/0),0% (0/0),0% (0/0),"Oh, I apologies. Please be careful they aren't in the way. |Even though it will make thing difficult, they can come in as long as they stay out of the way. |That's fine, they come in, but be careful they don't get in the way. |If you insist then that's fine, but make sure they don't get in the way.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3DR23U6WE5E9XTGVFZ3DH682KJMETN,A3T1SUA303NCEB,Submitted,Sun Jan 20 07:47:01 PST 2019,Sun Jan 20 07:52:25 PST 2019,Wed Jan 23 07:52:25 PST 2019,,,,324,0% (0/0),0% (0/0),0% (0/0),"I apologize, please ensure that they do not get in the way.|It is not ideal to have them here, but as long as they do not disrupt the work, they can come in.|Yes, they can come inside.  You must watch and keep them out of the way.|They can come in if they must, but they should not disrupt the work.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3A9AA95ATWMB9IUVNH1Q821SIN1P5R,A3TWYQENN82FJI,Submitted,Sun Jan 20 07:44:30 PST 2019,Sun Jan 20 07:46:03 PST 2019,Wed Jan 23 07:46:03 PST 2019,,,,93,0% (0/0),0% (0/0),0% (0/0),"I understand, and sorry about that.  Please make sure they aren't in our way, though.|This poses a challenge for us, but it's okay for them to come in if they are out of our way.|OK, it's fine if they come in.  Please make sure they're not in our way, though.|Well, if that's what needs to happen it's okay. Can we make sure they're not in our way?",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,32UTUBMZ7GWQ3I80A312HGQ2E7PBV0,A4GDTYKFJ4AXA,Submitted,Sun Jan 20 07:46:51 PST 2019,Sun Jan 20 07:50:56 PST 2019,Wed Jan 23 07:50:56 PST 2019,,,,245,0% (0/0),0% (0/0),0% (0/0),"Alright, I apologize. However, make sure they don't obstruct the flow.|That will make things harder; however, they can come in as long as they don't impede the process.|Yes, they may come inside. But, it's your responsibility for keeping them out of the way.|Ok, if they must. They can join us in here as long as they don't interfere with the distribution process.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3LUY3GC63Z0QWM8EBAGN6MFO9TWP76,A7CZ34V4XNDW9,Submitted,Sun Jan 20 07:45:20 PST 2019,Sun Jan 20 07:47:05 PST 2019,Wed Jan 23 07:47:05 PST 2019,,,,105,0% (0/0),0% (0/0),0% (0/0),"Please be courteous of others and please do not get in our way.|They can come inside as our guests but do not get in the way please.|Thank you. Please come in and be courteous of others and our space.|Ok, as you said. They can come inside, but please stay out of our way.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,35DR22AR5DKD4C9IVPNENIPB6QK3X4,A9KPX8I7QZVF7,Submitted,Sun Jan 20 07:46:06 PST 2019,Sun Jan 20 07:49:16 PST 2019,Wed Jan 23 07:49:16 PST 2019,,,,190,0% (0/0),0% (0/0),0% (0/0),"They can stay as long as they don't get in the way of what we're trying to accomplish.|It's going to make this mission more difficult, but let them in and tell them to keep their distance.|Let them in but tell them to stay out of the way.|Since you are insisting, they can come in, but tell them to stay out of the way.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3QFUFYSY9YFHMM11V9MBRGHAGLK4FZ,AFUAJWWVWPHMW,Submitted,Sun Jan 20 07:48:25 PST 2019,Sun Jan 20 07:50:39 PST 2019,Wed Jan 23 07:50:39 PST 2019,,,,134,0% (0/0),0% (0/0),0% (0/0),"Alright.  If you'd please make sure they don't get in the way.|It will be a challenge having so many in the tent.  They can come in as long as they stay out of our way.|They may come in, but please make sure they stay out of the way.|They may come in as long as they aren't in the way, if you insist.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,33PPUNGG385US9UZ7XCV2182K4XRZS,AIHVLBHJROONN,Submitted,Sun Jan 20 07:44:41 PST 2019,Sun Jan 20 07:48:07 PST 2019,Wed Jan 23 07:48:07 PST 2019,,,,206,0% (0/0),0% (0/0),0% (0/0),"Okay, sorry. Just make sure they're not in the way. |They can come in if they stay out of the way, but it'll make things difficult.|Yes, they can come in. Just make sure they aren't in the way. |If you insist, but they can only come in if they don't get in the way.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3LBXNTKX0RVZJEYYCYOOEVSX6ITX9E,AL51KTD0WITH9,Submitted,Sun Jan 20 07:46:18 PST 2019,Sun Jan 20 07:51:33 PST 2019,Wed Jan 23 07:51:33 PST 2019,,,,315,0% (0/0),0% (0/0),0% (0/0),"It's no problem, please make sure they aren't in our way.|It's a burden, but I will allow them in, as long as they're not in the way. |I can allow them in, as long as they keep to themselves. |I can grant your request as long as they don't disrupt us.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3GD6L00D3SX60XWZUE7MO8UG12M1MQ,ALUKD738FTTZW,Submitted,Sun Jan 20 07:42:14 PST 2019,Sun Jan 20 07:48:16 PST 2019,Wed Jan 23 07:48:16 PST 2019,,,,362,0% (0/0),0% (0/0),0% (0/0),"Sorry,  make sure they aren't in the way.  Ok.|If they stay out of the way and not makes things difficult they can come in.|Make sure they don't get in the way.  Alright, they can come in.|Ok.  They can come in, if you insist, as long as they don't get in the way.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3MD9PLUKKIE9DB27EQVETH3SJ78ZNC,AM6TZ7QYEU6RU,Submitted,Sun Jan 20 07:47:28 PST 2019,Sun Jan 20 07:50:49 PST 2019,Wed Jan 23 07:50:49 PST 2019,,,,201,0% (0/0),0% (0/0),0% (0/0),"Sorry about that, but can you just get them out the way.|I don't want things to get out of hand but they can come in.|I'll allow them in as long as they don't complicate things.|If you must, let them in, but they must stay out of the way.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3PPTZCWALQKUG8FZUINVXBYXOIVZQZ,AW1QY7Q83DYCJ,Submitted,Sun Jan 20 07:48:17 PST 2019,Sun Jan 20 07:55:05 PST 2019,Wed Jan 23 07:55:05 PST 2019,,,,408,0% (0/0),0% (0/0),0% (0/0),"Sounds fine. Let's just keep a clear path|I will try to juggle this tedious task, but make sure they are clear of our working area|Sure, I guess, just stay clear of us working|If that is your command, just keep them clear from our work space",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3HUTX6F6VUN1PLZ7QYMDLVTQO8F2ON,AXHGD0N5JBPFF,Submitted,Sun Jan 20 07:47:06 PST 2019,Sun Jan 20 07:51:02 PST 2019,Wed Jan 23 07:51:02 PST 2019,,,,236,0% (0/0),0% (0/0),0% (0/0),"Sorry, just make sure they are out of the way.|They can come in as long as they stay out of the way, it will be difficult.|Ok, let them in. Just keep them out of the way.|If you say so, let them in. Just keep them out of the way.",,
3OPLMF3EU5NMM2N99MY4XIW9QEZLNK,3PCKLPW22U1011F6GBRPREG3EBHGLO,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 19",$0.20 ,Sun Jan 20 07:41:35 PST 2019,30,BatchId:3505107;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:41:35 PST 2019,,,3OB0CAO74HPHYP6RF6YIAQXUR1VYHB,AY74T6513S45R,Submitted,Sun Jan 20 07:42:13 PST 2019,Sun Jan 20 07:46:35 PST 2019,Wed Jan 23 07:46:35 PST 2019,,,,262,0% (0/0),0% (0/0),0% (0/0),"Thank you for your understanding, Please take care that they don't interrupt normal operations. |We are quite busy right now, but they can still be helpful as long as they don't block our other people. |They can come in. Please be attentive to the other personnel working here and that you don't interrupt them. |Thank you for your enthusiasm, just please be aware we have a lot going on that is sensitive to interruption.",,
