HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3RBI0I35XE3ZIX1YAI3FIC0ZUCD3YF,3TKN0IPJXH8XW03VOMOH5VDO6MD21R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 14",$0.25 ,Sun Jan 20 08:17:46 PST 2019,50,BatchId:3505140;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:17:46 PST 2019,,,3DI28L7YXAE8O94MDGJ3B0P7S001E6,A2SAE8KJY4HF8Y,Submitted,Sun Jan 20 09:02:50 PST 2019,Sun Jan 20 09:05:36 PST 2019,Wed Jan 23 09:05:36 PST 2019,,,,166,0% (0/0),0% (0/0),0% (0/0),"I understand what you are saying, sir, I just believe that we should take care of the medics being we have more training. Your guys are wonderful with security though, why do they not do that?|The Chinese team lacks so much training compared to the Americans. We are trained to treat patients and I believe that we should be taking care of them.|The priority of the mission, here is to make sure everyone remains safe. So, before we do anything I think you and your guys should set up a security site being your experience with the technology needed is so much greater than ours. Do not worry about the first aide station, we have more than enough supplies to run it.",,
3RBI0I35XE3ZIX1YAI3FIC0ZUCD3YF,3TKN0IPJXH8XW03VOMOH5VDO6MD21R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 14",$0.25 ,Sun Jan 20 08:17:46 PST 2019,50,BatchId:3505140;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:17:46 PST 2019,,,3EF8EXOTT1VGZPQERHUU8G2ZX8T1JO,A2BD4LRNUZX65A,Submitted,Sun Jan 20 08:19:15 PST 2019,Sun Jan 20 08:23:20 PST 2019,Wed Jan 23 08:23:20 PST 2019,,,,245,0% (0/0),0% (0/0),0% (0/0),"Sir, at this time I think it would be better to pool our resources and create one large aid station so we can take advantage of the experienced American medics and experience Chinese guards.|Sir, the American medics are an elite team with much experience in this arena. For the sake of all our personnel, it would be to our shared interest to have the American medics treating the patients.|Additionally, it is of the utmost importance to keep the aid station safe from the encroaching problems. The task of securing the site is an important one which the Chinese troops, with their advanced experience in security, will be optimal for that task. We can use the American supplies to set up and run the aid station.",,
3RBI0I35XE3ZIX1YAI3FIC0ZUCD3YF,3TKN0IPJXH8XW03VOMOH5VDO6MD21R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 14",$0.25 ,Sun Jan 20 08:17:46 PST 2019,50,BatchId:3505140;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:17:46 PST 2019,,,3GA6AFUKOOOGIM93QL5SKW1HI033HD,A1G86FHR2YOW12,Submitted,Sun Jan 20 08:20:03 PST 2019,Sun Jan 20 08:23:30 PST 2019,Wed Jan 23 08:23:30 PST 2019,,,,207,0% (0/0),0% (0/0),0% (0/0),It is vital to use our strengths for our collective advantage. My medics are good for the aid and yours work excellent for the security. |The American medics are experienced to handle the patients in these situation and will be very efficient. |The vital part of the plan would be security which your men are much more efficient at and will ensure more safety for the masses.,,
3RBI0I35XE3ZIX1YAI3FIC0ZUCD3YF,3TKN0IPJXH8XW03VOMOH5VDO6MD21R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 14",$0.25 ,Sun Jan 20 08:17:46 PST 2019,50,BatchId:3505140;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:17:46 PST 2019,,,3HYA4D452RJ7J8MERV3NY1KCW7Q2F3,AJQGWGESKQT4Y,Submitted,Sun Jan 20 08:23:22 PST 2019,Sun Jan 20 08:28:43 PST 2019,Wed Jan 23 08:28:43 PST 2019,,,,321,0% (0/0),0% (0/0),0% (0/0),"Let him know that his men are better at security and your medics are better for this mission.|Let him know that American medics are more experienced than the Chinese medics and should deal with the patients since they are trained to run aid stations and handle patient treatment.|Tell the man that his men are experienced and should handle securing the site and protecting the victims since that is what you considered to be most important when you made the plan. Tell him that given your supplies, you are more suited to run the aid station.",,
3RBI0I35XE3ZIX1YAI3FIC0ZUCD3YF,3TKN0IPJXH8XW03VOMOH5VDO6MD21R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 14",$0.25 ,Sun Jan 20 08:17:46 PST 2019,50,BatchId:3505140;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:17:46 PST 2019,,,3I33IC7ZWF2CNH56GFHVK09LZRD2AQ,A2V1A5JKWJ9WG0,Submitted,Sun Jan 20 08:23:00 PST 2019,Sun Jan 20 08:27:02 PST 2019,Wed Jan 23 08:27:02 PST 2019,,,,242,0% (0/0),0% (0/0),0% (0/0),"American medics are better for an aid mission and your men are better suited for site security. |American medics are trained to run aid stations and treat patients. We are more experienced than your medics and should handle the patients ourselves. |When I made the plan, I thought that securing the site and protecting victims was the most important job. Your men have good experience in security and are better suited for keeping the station safe. My supplies are also more suited to running an aid station.",,
3RBI0I35XE3ZIX1YAI3FIC0ZUCD3YF,3TKN0IPJXH8XW03VOMOH5VDO6MD21R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 14",$0.25 ,Sun Jan 20 08:17:46 PST 2019,50,BatchId:3505140;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:17:46 PST 2019,,,3K2755HG5S3UMIKUOKN4UKBGTYHFDR,A1ZE52NWZPN85P,Submitted,Sun Jan 20 08:54:59 PST 2019,Sun Jan 20 08:56:56 PST 2019,Wed Jan 23 08:56:56 PST 2019,,,,117,0% (0/0),0% (0/0),0% (0/0),"I think we should play to our strengths and have our men work aid and your men work security.|Our men have more experience with first aid and should run the stations.|Your men have better security experience, and my men have better first aid experience. We should play to our strengths for the importance of the mission.",,
3RBI0I35XE3ZIX1YAI3FIC0ZUCD3YF,3TKN0IPJXH8XW03VOMOH5VDO6MD21R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 14",$0.25 ,Sun Jan 20 08:17:46 PST 2019,50,BatchId:3505140;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:17:46 PST 2019,,,3L4D84MILZSR30BST6XF03I6EXSJH8,A17SWXSZOWCC3M,Submitted,Sun Jan 20 09:13:02 PST 2019,Sun Jan 20 09:16:21 PST 2019,Wed Jan 23 09:16:21 PST 2019,,,,199,0% (0/0),0% (0/0),0% (0/0),"It would make more sense to have one large station, my men are better equipped for this type of mission, and your men would better serve us at security.|The American soldiers are much better trained to run the stations and treat the patients, we have much more experience handling patients. |I feel that your men have much better experience in security, so I would feel better if the are handling that to keep the station safe.  Our supplies are better for running the aid station.",,
3RBI0I35XE3ZIX1YAI3FIC0ZUCD3YF,3TKN0IPJXH8XW03VOMOH5VDO6MD21R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 14",$0.25 ,Sun Jan 20 08:17:46 PST 2019,50,BatchId:3505140;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:17:46 PST 2019,,,3MAOD8E57QAK8G2SD87TWWNHB7GNX9,A37XX32F7FC9SA,Submitted,Sun Jan 20 09:11:35 PST 2019,Sun Jan 20 09:25:13 PST 2019,Wed Jan 23 09:25:13 PST 2019,,,,818,0% (0/0),0% (0/0),0% (0/0),"Our medics receive some of the best training in the world. For the sake of the victims, I think it is better if we handle the aid stations and your men do security.|Our medics are trained specifically for situations such as this. Frankly, their experience outweighs that of your medics. Our people should handle the patients. |I was under the impression that securing this sight and helping the victims were the primary goal of this mission. Your people are better suited for security. Our people can run the aid station more effectively.",,
3RBI0I35XE3ZIX1YAI3FIC0ZUCD3YF,3TKN0IPJXH8XW03VOMOH5VDO6MD21R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 14",$0.25 ,Sun Jan 20 08:17:46 PST 2019,50,BatchId:3505140;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:17:46 PST 2019,,,3N2BF7Y2VQUH48HDW3A7GVANIRNHMA,A284NAH14HTUD4,Submitted,Sun Jan 20 09:16:32 PST 2019,Sun Jan 20 09:19:57 PST 2019,Wed Jan 23 09:19:57 PST 2019,,,,205,0% (0/0),0% (0/0),0% (0/0),"My medics are specifically trained for this type of situation. We need to take over those duties entirely, with our security forces leading the site.|My medics are intensively trained to run aid stations. We need them at the forfront for treating these patients. While I am grateful for your medics, they lack the necessary experience.|Your men are phenomenal at running security for sites like this. I would be honored if you took those duties. My men and supplies are suited for medical aid. That is the best split of responsibilities for these tasks.",,
3RBI0I35XE3ZIX1YAI3FIC0ZUCD3YF,3TKN0IPJXH8XW03VOMOH5VDO6MD21R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 14",$0.25 ,Sun Jan 20 08:17:46 PST 2019,50,BatchId:3505140;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:17:46 PST 2019,,,3NGI5ARFTT5CL0TCMUZE5COB67Z1PO,A1WML1ZP2ISAR7,Submitted,Sun Jan 20 08:20:26 PST 2019,Sun Jan 20 08:26:58 PST 2019,Wed Jan 23 08:26:58 PST 2019,,,,392,0% (0/0),0% (0/0),0% (0/0),I think that your men are experts at site security and that would make us feel a lot safer . Even though both of our men are qualified to be medics  I think that ours would be more suited to the medical end as you are clearly more expert at site security.|It would make more sense for us to run the aid stations. I feel that our medics are better trained and our supplies and resources are better for handling trauma.|We want to keep the patients safe and that means we need expert security. You and your men are highly trained in that field. We have the supplies that are more suited to running the aid station so it would make sense for you and your men to secure the site.,,
3RBI0I35XE3ZIX1YAI3FIC0ZUCD3YF,3TKN0IPJXH8XW03VOMOH5VDO6MD21R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 14",$0.25 ,Sun Jan 20 08:17:46 PST 2019,50,BatchId:3505140;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:17:46 PST 2019,,,3NPI0JQDAO5DUK5LODJOBI76YQPTPO,A3L66F6UD9E837,Submitted,Sun Jan 20 08:19:37 PST 2019,Sun Jan 20 08:24:03 PST 2019,Wed Jan 23 08:24:03 PST 2019,,,,266,0% (0/0),0% (0/0),0% (0/0),I feel it would be better to just have one large American aid station. Your help is needed but my medics have better training and would make this process much easier. |Our medics have advanced training to run aid stations and to treat patients. The added experience will make this as simple as possible. |Your men have more security experience and will be in charge of securing the site and protecting the victims. It is the most important job and you are more suited for that than us.,,
