HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,345LHZDEDXSLN8FNQKCR3BQ7C86U36,AMOO2P3A36ULC,Submitted,Sun Jan 20 08:52:07 PST 2019,Sun Jan 20 08:55:29 PST 2019,Wed Jan 23 08:55:29 PST 2019,,,,202,100% (14/14),0% (0/0),0% (0/0),Let them know how sorry we are but the only filming they will be doing will be in the tent and out of the way.|We will allow them to come in even though this will be a challenge but they can not be in our way.|They have our permission as long as they stay out of the way.|If they agree not to get in the way we will allow them to come in.,,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,34BBWHLWHABD5FMB6NYFP5DTG6DWI6,AW1QY7Q83DYCJ,Submitted,Sun Jan 20 08:37:48 PST 2019,Sun Jan 20 08:41:44 PST 2019,Wed Jan 23 08:41:44 PST 2019,,,,236,0% (0/0),0% (0/0),0% (0/0),"I sympathize with your efforts in this tent, just be aware of our work space.|This will cause convolution in the station but just stay clear of aid distribution and we will make it work.|Please stand clear of our work while filming in the aid station|Your are welcome in as long as you stay clear of our work area.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,34V1S5K3GS1M0ZE2BBFYEIFD9EY69X,AIHVLBHJROONN,Submitted,Sun Jan 20 08:46:57 PST 2019,Sun Jan 20 08:47:55 PST 2019,Wed Jan 23 08:47:55 PST 2019,,,,58,0% (0/0),0% (0/0),0% (0/0),"I'm sorry. You can stand in the tent and film if you're not in the way.|It'll cause difficulty, but you can come in if you stay out of the way.|You have permission to come in and film, but you can't get in the way.|If you insist, you can come in, but you can't get in the way.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,38YMOXR4MUZXCVRA4MPQS2NO7FIW6C,A1HH3ZNP1JP6KP,Submitted,Sun Jan 20 08:36:52 PST 2019,Sun Jan 20 08:41:24 PST 2019,Wed Jan 23 08:41:24 PST 2019,,,,272,0% (0/0),0% (0/0),0% (0/0),"I'm sorry for the disruption. We just want things to go smoothly. You can stay in the tent and film, but please pay attention and stay out of the way of the soldiers who are trying to get work done.|We have a lot to coordinate in order for things to go smoothly, so it would be nice to not worry about tripping over more people than necessary. You can come in, but you must be aware of your surroundings and stay out of the soldiers' way.|You can come in to film, but don't get in the way. We have a lot of moving parts going on in there and don't need things disrupted.|If you insist on coming in, you must promise to stay out of the way of the soldiers. If I notice you interfering in any way, you will be asked to leave.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,39KFRKBFINVRQ6SEJJT8UZUV3NCOYS,A2SMEB68NUZ2Y6,Submitted,Sun Jan 20 08:35:01 PST 2019,Sun Jan 20 08:37:45 PST 2019,Wed Jan 23 08:37:45 PST 2019,,,,164,0% (0/0),0% (0/0),0% (0/0),"I'm sorry. As long as they aren't in the way, they can stand in the tent and film.|It'll cause difficulty, but they can come in if they keep out of the way.|You guys have permission to be in here and film, but please don't get in the way. |If they insist on coming in, they can, as long as they don't get in the way.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,39KFRKBFINVRQ6SEJJT8UZUV3NDYO3,ALOYY3E72AQ1K,Submitted,Sun Jan 20 08:48:36 PST 2019,Sun Jan 20 08:50:11 PST 2019,Wed Jan 23 08:50:11 PST 2019,,,,95,0% (0/0),0% (0/0),0% (0/0),"I'm sorry.  They can stand in the tent and film as long as they don't get in the way.|It's going to cause some difficulty, but they can come in as long as they don't get in the way.|They can come in and film but they cannot get in the way.|They can come in but if they get in the way they will have to leave.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,39O5D9O87TSP1EYN4TRR954158Z3C5,A2EED3HLTA96CP,Submitted,Sun Jan 20 08:42:58 PST 2019,Sun Jan 20 08:45:31 PST 2019,Wed Jan 23 08:45:31 PST 2019,,,,153,100% (3/3),0% (0/0),0% (0/0),"I'm sorry if I was hasty. The film team can stay in the tent but they must keep out of the way.|It will be tough, but I'll let them in so long as they stay out of the way.|OK, come in, film, but stay out of the way!|Come in if you insist, but keep out the way or there will be hell to pay.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,3BF51CHDTVAK1UA67YN9IY3AFOJH0W,A1A006227X28SA,Submitted,Sun Jan 20 08:35:41 PST 2019,Sun Jan 20 08:39:09 PST 2019,Wed Jan 23 08:39:09 PST 2019,,,,208,0% (0/0),0% (0/0),0% (0/0),"I'm sorry for being so reluctant about this. I'll allow you to be in the tent, and to film, but you must stay off to the side where you won't be in the way.|All right. This is really going to create some difficulty but you can come in but only if you remain off to the side or somewhere out of the way. |You can come in and film, but you've got to stay out of our way.|All right, if you insist, but you can only come in if you don't get in our way.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,3DPNQGW4LLFL3T8QUGJ7XA4XNMM461,A2FELQI1CFT3EH,Submitted,Sun Jan 20 09:01:54 PST 2019,Sun Jan 20 09:04:26 PST 2019,Wed Jan 23 09:04:26 PST 2019,,,,152,0% (0/0),0% (0/0),0% (0/0),"My apologies sir. You can stand in the tent and film as long as you guys don't get in the way of our job.|This will cause problems, you understand? If you do understand then you can come in as long as you stay out of the way.|You have my permission to come in and film but please do not get in the way of the duties of these men.|You can come in and film if you insist, just simply do not get in the way!",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,3DZQRBDBSLF58VNJ1FHROA8JRBL3SZ,A33SAXWXELZUZ9,Submitted,Sun Jan 20 08:37:54 PST 2019,Sun Jan 20 08:41:13 PST 2019,Wed Jan 23 08:41:13 PST 2019,,,,199,0% (0/0),0% (0/0),0% (0/0),"I'm sorry sir, if your men want to film in this tent they can as long as they stay out of the way.|Having your team in here filming will cause some difficulty, but if they stay out of the way, they can come in.|You can come in to film, but you must not get in the way of what we are doing.|If you can assure me you won't get in the way, you may come in and film.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,3E337GFOL989MU72OY7P8ANM8HHGN7,A2ZU7A7BK3MPFV,Submitted,Sun Jan 20 08:34:30 PST 2019,Sun Jan 20 08:41:19 PST 2019,Wed Jan 23 08:41:19 PST 2019,,,,409,0% (0/0),0% (0/0),0% (0/0),"I'm sorry, you can stand in the tent and film as long as you stay out of the way.|It will cause problems, buy you can come in as long as you stay out of the way.|Okay, you may come in and film. But don't get in the way.|If you insist, you can come in as long as you don't get in the way.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,3E4GGUZ1T8RIZUESS6UKEECH4392K7,A1LXQDZGO91B1H,Submitted,Sun Jan 20 08:52:12 PST 2019,Sun Jan 20 08:58:24 PST 2019,Wed Jan 23 08:58:24 PST 2019,,,,372,0% (0/0),0% (0/0),0% (0/0),"Sorry about that. As long as we're able to distribute the supplies without distractions, they can be film in here.|It's going to be more difficult to do our job efficiently, but if they don't get in our way, they can come in.|You guys can come in and film as long as you stay out of our way.|You guys can come in and film; however, please don't get in our way.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,3ERMJ6L4DYSKBJB1JUOVPILT4OPM7B,A9D35EH6OODY,Submitted,Sun Jan 20 08:50:01 PST 2019,Sun Jan 20 08:54:16 PST 2019,Wed Jan 23 08:54:16 PST 2019,,,,255,0% (0/0),0% (0/0),0% (0/0),I am sorry but that is fine they can stay in the tent while doing the supplies|As long as they do not interfere they can stay in and this may cause some issues. |Come on in and film but please stay out of the way. |Come in if you still insist like i said stay out of the way.,,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,3FE7TXL1LIN4AXCN5BEHA0OQ391Q2N,A120PN22KW0VPY,Submitted,Sun Jan 20 08:57:00 PST 2019,Sun Jan 20 09:01:57 PST 2019,Wed Jan 23 09:01:57 PST 2019,,,,297,100% (1/1),0% (0/0),0% (0/0),"I am sorry about the misunderstanding, so your people can stay in the tent but please stay back so we can do our work.|It's not going to be easy, guys, but we will try and make it work if you stay back always. |Alright, you have permission to come in and film, but please stand over here. (pointing)|If you insist, I will try and make room for you as long as you stay in this area here only. (pointing)",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,3FTYUGLFSUL2KLR5I8AV88K3442D55,AXJ23D3DJAXRF,Submitted,Sun Jan 20 08:42:38 PST 2019,Sun Jan 20 08:45:15 PST 2019,Wed Jan 23 08:45:15 PST 2019,,,,157,0% (0/0),0% (0/0),0% (0/0),"I'm sorry for the reluctance. You may stand in the tent and continue to film as long as you stay out of the way of the process.|It may be cramped a cause a little confusion. But, you may be here as long as you are out of the way.|You may come in and film, just make sure to stay out of the way. |If you really need to be in to film, you may. But, you need to be out of the way.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,3FUI0JHJPXY1OE24B0GQG207ZVM337,A134N11F0UGP1O,Submitted,Sun Jan 20 08:42:07 PST 2019,Sun Jan 20 08:43:12 PST 2019,Wed Jan 23 08:43:12 PST 2019,,,,65,0% (0/0),0% (0/0),0% (0/0),"My apologies. You can be here and film so long as you don't get in our way.|This is going to make the process more difficult for us, but if you must, please stay out of the way.|Yes, come on in, but make sure to stay out of our way.|Well, come in if you must, but you have to stay out of our way.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,3I0BTBYZAXL6NP0VHYRX4YYD5KXY0D,A3PRQ2GSU42718,Submitted,Sun Jan 20 08:56:08 PST 2019,Sun Jan 20 09:10:40 PST 2019,Wed Jan 23 09:10:40 PST 2019,,,,872,0% (0/0),0% (0/0),0% (0/0),"Sorry you feel that way. You can film in the tent but don't get in the way.|It will make it harder, but they can come in, as long as they stay out of the way.|Your men can come in and film but they must stay out of the way.|They can come in if you insist but they can't get in the way.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,3J2UYBXQQLC445QPBFW5L7EK6A506G,A3OLRWACCCCUTU,Submitted,Sun Jan 20 08:54:06 PST 2019,Sun Jan 20 08:55:40 PST 2019,Wed Jan 23 08:55:40 PST 2019,,,,94,0% (0/0),0% (0/0),0% (0/0),"I'm sorry.  It's fine if the film crew stands in the tent as long as they don't get in the way.|It's going to cause some issues, but as long as they stay out of the way the film crew can come in.|They can come in and film as long as they don't get in the way.|If it's that important to you they can come in as long as they don't get in the way.",,
3IVKZBIBJ09HGJWOQX0S4KD8WWYSHW,3UWUAQCPMGQ9I0WGM2FZKYZRUTV5CL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 19",$0.25 ,Sun Jan 20 08:34:08 PST 2019,50,BatchId:3505154;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:34:08 PST 2019,,,3J4Q2Z4UTY3QMDAUJV3OY74F7GVQW4,AGQ9OEI9LOVZY,Submitted,Sun Jan 20 08:47:51 PST 2019,Sun Jan 20 08:49:36 PST 2019,Wed Jan 23 08:49:36 PST 2019,,,,105,0% (0/0),0% (0/0),0% (0/0),"I'm sorry, you can stand in the tent as long as you don't get in the way. |It might be harder, but you're welcome to come in as long as you stay out of the way.|You can come in and film, but please just stay out of the way.|If you insist, you can come in. Please just stay out of our way.",,
