HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,3J2UYBXQQLC445QPBFW5L7EK6A606H,A24TZJJTNK7XRS,Submitted,Sun Jan 20 09:05:53 PST 2019,Sun Jan 20 09:09:56 PST 2019,Wed Jan 23 09:09:56 PST 2019,,,,243,0% (0/0),0% (0/0),0% (0/0),"I hope everything worked out to your satisfaction. I have a few questions about the flight delay. Without those men, we cannot get the job done. |I have a few ideas on how we can collaborate to make up for the flight delay.|Are you worried about the flight delay? I'm sure it's just something minor and they'll be here within a reasonable amount of time. We have enough supplies to work together to get the mission accomplished. We can just put our heads together and reach a new arrangement.|I'm sorry to interrupt, officer, but I was wondering if there was anything I could do to assist you. I want this mission to go as smoothly as possible despite the flight delay.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,3KRVW3HTZNL6UHVT7XM6K9HPR23SM5,A1Y4C2TYJFRF1G,Submitted,Sun Jan 20 09:04:23 PST 2019,Sun Jan 20 09:10:20 PST 2019,Wed Jan 23 09:10:20 PST 2019,,,,357,0% (0/0),0% (0/0),0% (0/0),"I hope your issues have been resolved sir. I have a few questions because I am concerned about the flight delay effecting the number of soldiers on the ground. |Because of the flight delay, I believe we should share ideas and plan things together. |Are you concerned about the flight delay? Please be assured I already have the supplies we need and we can make arrangements to accomplish this mission together. |I apologize for the interruption, but I wanted to inquire if there was anything I can do to assist in making things go smoothly in spite of the plane delay.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,3OF2M9AATGO855H4HD3Y1PMOPC9KZY,AW1QY7Q83DYCJ,Submitted,Sun Jan 20 09:08:20 PST 2019,Sun Jan 20 09:15:02 PST 2019,Wed Jan 23 09:15:02 PST 2019,,,,402,0% (0/0),0% (0/0),0% (0/0),"Hopefully your delay issues have been resolved and lets discuss the effect it will have on the number of ground soldiers.|Let's discuss strategy plans around the reported flight delay,|What are your concerns of the flight delay? Rest assured we have adequate supplies to complete the mission successfully together.|I apologize for my intrusion, but can we be of any assistance. We can achieve a successful mission in spite of the plane delay.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,34Q075JO1XD9XJPS59KOQBN3YZR10L,A17SWXSZOWCC3M,Submitted,Sun Jan 20 09:27:45 PST 2019,Sun Jan 20 09:29:52 PST 2019,Wed Jan 23 09:29:52 PST 2019,,,,127,0% (0/0),0% (0/0),0% (0/0),"I hope you were able to solve your issues, and I have a few questions because I heard the flight delay will affect the number of soldiers you have on the ground.|I heard about the flight delay and would like to help collaborate a plan. |Are you worried about the flight being delayed?  We have enough supplies to collaborate and finish the mission together. We can surely reach a new agreeement. |I apologize for interrupting, but is there anything I can do to assist you?  I want to make sure I do anything that can make the mission go smoothly in spite of the delay of the plane.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,3ZOTGHDK5IBUUKG5KD1JCD6UM2JSOL,AR8MBYZTSVNDR,Submitted,Sun Jan 20 09:21:14 PST 2019,Sun Jan 20 09:30:44 PST 2019,Wed Jan 23 09:30:44 PST 2019,,,,570,0% (0/0),0% (0/0),0% (0/0),"I hope everything has been resolved, Commander, but I do need to ask you for information about the planes that have been delayed, as it will impair the field troops.|I heard about the equipment plane being delayed, but I have a plan to resolve this issue, though.|Are you concerned about the flight delay?  I can give you supplies and together we can complete the mission.  Everything's under control, I can make arrangements that will work.|I apologize for interrupting, Commander, but I must ask if there is any way I can assist you.  I want to make sure everything goes as planned with no further complications even though the plane has been delayed.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,3ZAK8W07I4EP6GGQ7XU81DS09WP0UK,AH87OC5OZ9ERF,Submitted,Sun Jan 20 09:26:27 PST 2019,Sun Jan 20 09:33:39 PST 2019,Wed Jan 23 09:33:39 PST 2019,,,,432,0% (0/0),0% (0/0),0% (0/0),"Greetings, Commander. I hope that any inconveniences have been taken care of. I request that you clarify a few specifics with regards to the flight delay and our current troop numbers.|As a result of the unfortunate flight delay incident, I suggest collaboration between ourselves. I will brief you on our movements and future plans and I hope you will do the same.|Do you have any concerns about the incident? I assure you that our supplies are more than sufficient to accomplish the mission objective in a collaborative manner, and I trust that we may reach a new agreement beneficial to both parties.|I apologize for taking your time. May I assist you in any other way? I and my superiors wish to ensure a smooth mission and compensate for the delay in any manner necessary.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,35GMH2SV3EHTK1BNJIHENW2FLBBOEH,A2SAE8KJY4HF8Y,Submitted,Sun Jan 20 09:32:29 PST 2019,Sun Jan 20 09:34:41 PST 2019,Wed Jan 23 09:34:41 PST 2019,,,,132,0% (0/0),0% (0/0),0% (0/0),"I understand you're having some issues and I do hope they were resolved, but I do have a few questions due to the delayed flight. I heard it's going to effect the number of soldiers on the ground, is that true?|I'd like to sit down and share ideas on what we can do now that the flight has been delayed.|Are you as nervous as I am? It's okay, we have enough supplies and we can accomplish the mission together. We can figure something out.|I am so sorry, sir, for interrupting. Is there anything that I can do to help because I want this to go as smoothly as possible.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,3HPZF4IVNMTQHHVBTEKHZZ0EE9YCYO,A1V6CP5I0TOSAR,Submitted,Sun Jan 20 09:43:54 PST 2019,Sun Jan 20 09:47:47 PST 2019,Wed Jan 23 09:47:47 PST 2019,,,,233,0% (0/0),0% (0/0),0% (0/0),"Hey soldier, I hope everything went ok.  I've got some questions about our ground soldiers after the flight delay. |I need to show this plan, so we can collaborate on it. |Are you still worried about the delay?  We've got plenty enough supplies for the mission, so we can do this! |Sorry to interrupt, but what can I do to help?  I want this mission to be successful with or without the delay.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,35K3O9HUABDZEOYUKFYO02T1TALFEN,A1EOVMNNT8Q370,Submitted,Sun Jan 20 09:42:39 PST 2019,Sun Jan 20 09:48:37 PST 2019,Wed Jan 23 09:48:37 PST 2019,,,,358,0% (0/0),0% (0/0),0% (0/0),"I hope you fixed the issue, but I also have a few questions about the delay of the flight arriving with more men on the ground.|I would like to share my plan and help because the flight will be late.|Are you concerned the flight will be late because I have enough supplies to fix the mission together, rest assured we can come up with a new plan. |I am really sorry to interrupt your conversation, is there anything I can do to help since the plane will be late.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,3E1QT0TDFP92FEQT8KI9BPA7YZFI8I,A3CW3XK6GR0J12,Submitted,Sun Jan 20 09:42:59 PST 2019,Sun Jan 20 09:49:51 PST 2019,Wed Jan 23 09:49:51 PST 2019,,,,412,0% (0/0),0% (0/0),0% (0/0),"I hope that resolved any issues you've had. I am wondering how the delay will effect the number of troops we have.|I heard about the flight delay, and I was hoping to meet with you to figure out what we need to do, in the meantime. |Are you worried about the delay? We should have enough supplies to finish the mission, anyway. I'm sure we can work something out when they arrive.|I do apologize for the interruption, but I wanted you to know about the delay and that we will try our best to complete the mission regardless. Please let me know if you need anything else.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,3K772S5NP8BJSKP0F5MO3N5E9PYHEN,A3DYCWVN5J8D2A,Submitted,Sun Jan 20 09:51:05 PST 2019,Sun Jan 20 09:55:16 PST 2019,Wed Jan 23 09:55:16 PST 2019,,,,251,0% (0/0),0% (0/0),0% (0/0),I have to ask you a few questions concerning the flight delay. I'm hoping your issues are solved and I'd like to offer any assistance I can give.|I heard that there was a flight delay and I'd like to share in helping in any way I can.|Even thought there has been a delay in the flight I want to assure you that I have enough supplies to allow us to accomplish this mission together. You and I can work this out.|Forgive my interruption sir. I would like to help you make this mission go as smoothly as possible for you. Please tell me what I can do to help.,,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,3OCHAWUVGOKJ0AHPGVFD446DHCDXKG,A3NBT0WBUQ1AJ4,Submitted,Sun Jan 20 09:56:31 PST 2019,Sun Jan 20 10:00:13 PST 2019,Wed Jan 23 10:00:13 PST 2019,,,,222,0% (0/0),0% (0/0),0% (0/0),"I hope that you were able to address your issues.  I wanted to ask you a few things because I heard that your resupply flights will be delayed and that this could effect the number of soldiers you are able to field.|I would like to share our plans with you and work together to address the flight delay and mitigate it's impact. |Are you concerned about the flight being delayed?  If so, I want to assure you that we have plenty of supplies and can share them with you to ensure that we succeed.  I am confident that we can reach an agreement. |I am sorry for cutting short your conversation but wanted to make sure to ask if there is anything I can do to help you out.  I want to do whatever I can to ensure that the mission goes off without a hitch despite the flight delay.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,3A4NIXBJ76ZJQ403NOP58N3UZ8ZLMO,A1Y1ZWGVQUXMP5,Submitted,Sun Jan 20 10:05:09 PST 2019,Sun Jan 20 10:07:28 PST 2019,Wed Jan 23 10:07:28 PST 2019,,,,139,100% (16/16),0% (0/0),0% (0/0),"I hope everything was resolved, but given the change due to flight, I have a few questions regarding the men on the ground.|I would like to share how I have thought that we can resolve these changes.|Are you concerned about the flight delay? If so, I can assure you that we have enough supplies to accomplish your intended purpose.|I apologize for the interruption, I just want to see if I can assist you in providing for any difficulties caused by the flight delay.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,3DEL4X4EL6LEKF66KAG4DCLOFRNXYC,A11EL5LWS2L1HX,Submitted,Sun Jan 20 10:15:12 PST 2019,Sun Jan 20 10:19:27 PST 2019,Wed Jan 23 10:19:27 PST 2019,,,,255,0% (0/0),0% (0/0),0% (0/0),"I hope any issues have been quickly resolved for you, sir. If you have a moment I have a few questions about the flight delay effecting the soldiers. |Sir, I believe I have some plans we can work together on to make up for the flight delay.|Sir, aren't you worried about the flight being delayed? I know if we pull together we'll have enough resources to finish the mission. |Sir, forgive my interruption. Is there anything I can do to assist you? I want to make sure this mission goes smoothly despite the delays.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,3WMOAN2SRBXS4RXXDT6B8BQWVWCNVA,A1LO2HMG2E89FT,Submitted,Sun Jan 20 10:20:25 PST 2019,Sun Jan 20 10:25:04 PST 2019,Wed Jan 23 10:25:04 PST 2019,,,,279,0% (0/0),0% (0/0),0% (0/0),"I hope your issues have been resolved commander. I have a few questions if you don't mind me asking. I heard about the flight delay and how it will effect the number of soldiers on the ground.|I would be willing to share my plans and collaborate with you to prepare for the impact of the flight delay.|Commander, are you worried about the flight being delayed? I can assure you that we have plenty of supplies to share and accomplish the mission together. I am sure that we can reach a new arrangement.|Commander, I sincerely apologize for interrupting your conversation; Is there anything I can do to assist you in any way? It is my intention to make the mission run smoothly in spite of the plane delay.",,
3ECKRY5B1QWEDQTMR7CL0PBQJODZI1,3ZBBW13US36OIW4SG9NLM6SI1WKV9R,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 6",$0.20 ,Sun Jan 20 07:57:53 PST 2019,50,BatchId:3505116;OriginalHitTemplateId:920937336;,600,259200,Thu Jan 24 07:57:53 PST 2019,,,3PB5A5BD0V6KJ9FF8RQ0CD1W82KG74,ALUKD738FTTZW,Submitted,Sun Jan 20 10:37:59 PST 2019,Sun Jan 20 10:44:38 PST 2019,Wed Jan 23 10:44:38 PST 2019,,,,399,0% (0/0),0% (0/0),0% (0/0),"Hopefully your soldiers have everything they need.  I do have a few questions in regards to the number of troops on the ground|I heard about the equipment being delayed.  Perhaps we can figure out what our next steps together.|Are you concerned about the flight delay?  I'm sure I have enough supplies for both of us to complete the mission. Don't worry; we will work this out together.|Sorry about the intrusion but can I help in anyway?  No matter what happens with the plane, I really want everything to go smoothly during the mission.",,
