HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3DHE4R9OCWBDX8I92F95GMKONTT2G9,AZXKJWN26GNZ7,Approved,Sun Nov 11 09:42:17 PST 2018,Sun Nov 11 09:44:48 PST 2018,Wed Nov 14 09:44:48 PST 2018,2018-11-14 17:45:42 UTC,,,151,100% (3/3),0% (0/0),0% (0/0),May I ask a few questions about ground coverage? |I would like to speak with you about planning for the mission and potentially collaborating more since you have delays. |Is it regarding the plane delay? We can assist with supplies. |How may we assist at this time due to your plane being delayed?,,
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3DQQ64TANGL5M19FJIOZY2E5SRVPW2,A2HJQVG9N34D3V,Approved,Sun Nov 11 13:19:29 PST 2018,Sun Nov 11 13:21:34 PST 2018,Wed Nov 14 13:21:34 PST 2018,2018-11-14 21:21:42 UTC,,,125,100% (3/3),0% (0/0),0% (0/0),"I hope everything is taken care of. If so, I have some inquiries about the mission because I heard there was a delay that will impact the amount of Chinese soldiers present. |I wished to tell you what the plan is for the mission and work with you because the plane is delayed. |Is this about a plane being delayed? We have many supplies here in order to finish the mission together until the plane arrives. I'm sure there is an agreement we can come to. |I",,
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3E13VNJ1NNVK4E689Z9UWFNZA051IH,A1U5HJN8JXXLI7,Approved,Sun Nov 11 09:29:06 PST 2018,Sun Nov 11 09:35:57 PST 2018,Wed Nov 14 09:35:57 PST 2018,2018-11-14 17:36:42 UTC,,,411,100% (3/3),0% (0/0),0% (0/0),"Sorry for the delay of the planes.  I'd like to ask you some questions regarding the mission as I know the flight was delayed and this is affecting your soldiers on the ground.|I just heard the news about the delayed flight and wanted to fill you in on some details so we can work together on this.|Please tell me your concerns about the plane being delayed and I want to assure you the we have more than enough supplies to work on this mission until the plane arrives.  I know we can find a solution together.|I apologize for interrupting, that sounded important.  Can I help you with anything?  I will do my best to assure that this mission goes as planned.",,
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3F1567XTNW5FAHXMQKTWKNW4ZM9Q9H,A12S78Z52GBJMI,Approved,Sun Nov 11 09:26:25 PST 2018,Sun Nov 11 09:29:27 PST 2018,Wed Nov 14 09:29:27 PST 2018,2018-11-14 17:29:42 UTC,,,182,100% (1/1),0% (0/0),0% (0/0),"I hope this is resolved quickly.  I was hoping to ask you a few questions about the mission since I heard your flight was delayed and that will impact the number of soliders on the groun.|I just found out your plane was delayed so I was hoping to take this time to share what we are planning and get your thoughts.|I wasn't aware the plane was delayed. Don't worry, we have plenty of supplies here to complete the mission together until it does. |Sorry to interrupt. I wanted to offer my assistance with anything with the plane being delayed to help the mission go smoothly.",,
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3FIUS151DV23C2QG1UUUIQEPXCVGG3,AMOO2P3A36ULC,Approved,Sun Nov 11 09:26:09 PST 2018,Sun Nov 11 09:33:21 PST 2018,Wed Nov 14 09:33:21 PST 2018,2018-11-14 17:33:42 UTC,,,432,100% (14/14),0% (0/0),0% (0/0),"If everthing is in order I need to ask a couple of questions about this assignment considering you had extra time in regard to the number of ground soldiers.|Since there is a delay in your departure, I needed to stop by and discuss the plans for the mission that we can come together on.|As we wait for your departure I want to discuss the mission and we have more then enough supplies to accommodate you.|Excuse me, I realize this is important but while we wait on your flight I would like to offer up anything I can that would help this mission progress without incident.",,
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3G0WWMR1UVK0ZJ1GRUC12ORO4BQNQD,A2Z8SR1UU09HO5,Approved,Sun Nov 11 09:25:52 PST 2018,Sun Nov 11 09:29:16 PST 2018,Wed Nov 14 09:29:16 PST 2018,2018-11-14 17:29:42 UTC,,,204,100% (1/1),0% (0/0),0% (0/0),"Hopefully the situation is resolved. If you don't mind, I'd like to ask you about the project. I understand the timeframe has been pushed back and it will impact the number of Chinese soldiers in place.|I'd like to tell you about our plans for the project and work with you more closely, because I've recently discovered that the timeframe has been pushed back.|Are you asking about the time frame being pushed back? We're stocked with enough goods to make it through in order to complete the project during the delay. We should be able to work this out.|Pardon me, but this seems vital and relevant. How can I assist you? Given that the timeframe for the mission has been pushed back, it's important that the project run without any problems.",,
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3GFK2QRXX9H1TRRWZ3FL0W9O1RMW5F,AJ2TAFAIPCMZX,Approved,Sun Nov 11 11:20:18 PST 2018,Sun Nov 11 11:22:43 PST 2018,Wed Nov 14 11:22:43 PST 2018,2018-11-14 19:23:42 UTC,,,145,100% (2/2),0% (0/0),0% (0/0),"Hopefully everything is okay. I do have a few questions regarding the mission since I overheard there was a flight delay that may affect some of the Chinese soldiers on the ground.|I would like to stop by and share the plans for the mission and collaborate closer since your plane was delayed.|Is this about the plane being delayed? Rest assured, we have plenty of supplies for your compensation so we can work to accomplish this mission until your plane arrives. I'm sure we can come to an agreeable conclusion.|Pardon my interruption, but this sounds important. Is there anything I can do to assist you? Since your plan has been delayed I would like to do whatever I can to help the mission go smoothly.",,
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3I3WADAZ9Q4TOIIU8HOBJ2W2YPMO5U,A1MKCTVKE7J0ZP,Approved,Sun Nov 11 11:10:35 PST 2018,Sun Nov 11 11:16:48 PST 2018,Wed Nov 14 11:16:48 PST 2018,2018-11-14 19:17:42 UTC,,,373,100% (2/2),0% (0/0),0% (0/0),"I hope everything went well. If you don't mind, I have a few questions about the mission. I've been informed that you've had a flight delay, is that accurate? I'm also curious to know how many Chinese soldiers are on the ground.|When I found out about the plane delay, I decided to come over and share our plans for the mission. I'd like to collaborate more closely with you.|Is this about the delay of the plane? I'm sure that it will be no problem for you to utilize our supplies in the interim.|I apologize for interrupting, but this seems like something I might be able to help with. As your plane has been delayed, I'd like to assist with ensuring the mission goes smoothly.",,
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3I7DHKZYGN0ZI5519E5LW8NO6O45FY,A1A0JZNMHO7ZTA,Approved,Sun Nov 11 13:07:52 PST 2018,Sun Nov 11 13:13:05 PST 2018,Wed Nov 14 13:13:05 PST 2018,2018-11-14 21:13:42 UTC,,,313,100% (1/1),0% (0/0),0% (0/0),"If everything is okay, can I ask about how many soldiers are here, since there was a delay?|Since you are delayed, can we get together and discuss the future plans?|We can share supplies with you if your plane is delayed.|Since your plane is delayed, can I assist you with anything?",,
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3IGI0VL647KXE7O0CHKXDJWOPAFOND,A38Z7Q3V5E2Q70,Approved,Sun Nov 11 10:10:56 PST 2018,Sun Nov 11 10:14:32 PST 2018,Wed Nov 14 10:14:32 PST 2018,2018-11-14 18:14:42 UTC,,,216,100% (4/4),0% (0/0),0% (0/0),"I hope it was dealt with. Can I ask you some stuff about the mission since you were late?|I wanted to tell you the plan for the mission and work together better|We can deal with a late plane cause of the extra supplies we have|Sorry to bother you, but can I help with anything now? Since the plane was late, I will do what i can do assist.",,
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3KOPY89HM82C9S4TEL8DW9HWLZ7J32,A2J4YY4WDCXPVR,Approved,Sun Nov 11 09:26:35 PST 2018,Sun Nov 11 09:34:47 PST 2018,Wed Nov 14 09:34:47 PST 2018,2018-11-14 17:35:42 UTC,,,492,100% (9/9),0% (0/0),0% (0/0),"I hope the issues were resolved. I have some questions since you had a flight delay that will affect the availability of Chinese solders on the ground. |Since your plane was delayed I have come over to work with you more closely and to share some plans for the mission.|We have more than enough supplies to provide while we wait for the planes arrival. |I don't mean to interrupt, but it sounded important. Please let me know if there is anything I can do to ensure a smoother mission while your plane is delayed.",,
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3L0KT67Y8EG6OYK7Q0AHE44WQJPYSD,A2PEWLBATA6HAA,Approved,Sun Nov 11 10:26:57 PST 2018,Sun Nov 11 10:31:10 PST 2018,Wed Nov 14 10:31:10 PST 2018,2018-11-14 18:31:42 UTC,,,253,100% (9/9),0% (0/0),0% (0/0),"I hope problems were resolved.  If it is okay with you, I have a few questions about the mission.  I heard there was a flight delay that might affect how many Chinese soldiers are on the ground.|I found out your plane was delayed so I wanted to share my plan for the mission and work more closely with you.|Ah, it is related to the flight delay?  We have sufficient supplies so we can finish the mission together until it gets here.  I'm sure we can make this work.|Pardon to interrupt, but it sounded important.  Is there anything I can do to help?  If your plane is delayed, I will try my best to make this mission go smoothly.",,
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3LKC68YZ3A3N11XE4IBK929FIMHWOA,ASHG4UDKXYBPK,Approved,Sun Nov 11 09:59:47 PST 2018,Sun Nov 11 10:01:43 PST 2018,Wed Nov 14 10:01:43 PST 2018,2018-11-14 18:02:42 UTC,,,116,100% (15/15),0% (0/0),0% (0/0),"I hope everything was taken care of. If it is fine with you, I would like to discuss how the delay will affect the mission.|I felt that I needed to come over and discuss the plans as I discovered your flight was delayed.|We have enough supplies to compensate for the delayed flight. I am sure we can work something out.|I hate to interrupt, but I wanted to offer my assistance. With the delay, I want so make sure everything will still go smoothly.",,
3HXCEECSQMT03Q8RVPYOMD5D5SHYZC,3ML4SXAKAKM99I6MBSWLLUYBY459B0,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 6",$0.25 ,Sun Nov 11 09:24:45 PST 2018,45,BatchId:3431721;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:24:45 PST 2018,,,3M1CVSFP605TF07RIQ7WGI7O54SAQH,A3RECFJSQ96LH5,Approved,Sun Nov 11 09:31:15 PST 2018,Sun Nov 11 09:34:22 PST 2018,Wed Nov 14 09:34:22 PST 2018,2018-11-14 17:34:42 UTC,,,187,88% (14/16),0% (0/0),0% (0/0),"I hope everything is alright now. If it's okay with you, I want to ask you some questions about the mission since I heard about your flight delay and how that will affect the number of Chinese soldiers on the ground.|See, I wanted to stop by and share what we are planning for the mission and want to collaborate closely with you since I just found out your plane was delayed.|Do you mean the plane being delayed? We actually have plenty of supplies here to compensate so that I can help you accomplish the mission together until it arrives. I'm sure we can work this out together.|I'm sorry I am interrupting, but it sounded important. Can I help? I heard your plane is being delayed and I would like to help make the mission go as planned.",,
