,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13
124,"I'd really prefer just to wait until the brief, if that is ok.",0.012820646166801453,0.01282065361738205,0.8461528420448303,0.012820553965866566,0.01282061729580164,0.01282055489718914,0.012820594944059849,0.012820587493479252,0.012820628471672535,0.012820576317608356,0.012820553965866566,0.012820586562156677,0.012820569798350334
125,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8846138715744019,0.00961549486964941,0.009615495800971985,0.009615464136004448,0.009615481831133366,0.009615469723939896,0.009615511633455753,0.009615479037165642,0.009615479968488216,0.009615527465939522,0.009615469723939896,0.009615477174520493,0.00961577333509922
126,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820559553802013,0.012820541858673096,0.012820541858673096,0.01282054465264082,0.01282059121876955,0.012820673175156116,0.012820553034543991,0.8461531400680542,0.01282056700438261,0.012820546515285969,0.012820598669350147,0.012820541858673096,0.012820548377931118
127,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.009615597315132618,0.009615541435778141,0.39225971698760986,0.009615841321647167,0.009615525603294373,0.00961562804877758,0.009615532122552395,0.009615505114197731,0.009615575894713402,0.009615518152713776,0.009615613147616386,0.5019688606262207,0.00961553119122982
128,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.008547170087695122,0.008547190576791763,0.008547144941985607,0.008547076024115086,0.00854707695543766,0.008547082543373108,0.008547070436179638,0.00854709092527628,0.008547170087695122,0.008547123521566391,0.008547071367502213,0.8974345922470093,0.008547074161469936
129,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.007692431565374136,0.007692429702728987,0.007692436687648296,0.007692420389503241,0.007692379876971245,0.007692447863519192,0.007692405954003334,0.007692392449826002,0.007692441809922457,0.00769243948161602,0.007692396175116301,0.9076909422874451,0.007692444138228893
130,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.009615635499358177,0.009615524671971798,0.00961571466177702,0.009615600109100342,0.009615554474294186,0.009615596383810043,0.009615650400519371,0.009615541435778141,0.8846127390861511,0.009615715593099594,0.009615577757358551,0.009615526534616947,0.009615588001906872
131,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.003205165732651949,0.003205170389264822,0.0032051773741841316,0.9615379571914673,0.0032051571179181337,0.003205175045877695,0.0032051559537649155,0.0032051533926278353,0.00320516643114388,0.0032051645684987307,0.0032051680609583855,0.0032051783055067062,0.0032051722519099712
132,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.007692431565374136,0.007692429702728987,0.007692436687648296,0.007692420389503241,0.007692379876971245,0.007692447863519192,0.007692405954003334,0.007692392449826002,0.007692442741245031,0.00769243948161602,0.007692396175116301,0.9076909422874451,0.007692441809922457
133,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005917176604270935,0.005917179863899946,0.0059171817265450954,0.005917188245803118,0.9289937615394592,0.005917196627706289,0.005917191505432129,0.005917196162045002,0.005917189177125692,0.005917206406593323,0.0059171863831579685,0.005917179863899946,0.005917187314480543
134,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547107689082623,0.008547087199985981,0.008547088131308556,0.008547159843146801,0.008547075092792511,0.008547147735953331,0.897434651851654,0.008547091856598854,0.008547174744307995,0.008547077886760235,0.008547180332243443,0.008547067642211914,0.008547076024115086
135,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0064103552140295506,0.006410335656255484,0.006410378962755203,0.00641032075509429,0.006410384550690651,0.006410336587578058,0.006410330533981323,0.00641033798456192,0.006410323083400726,0.9230756163597107,0.006410364527255297,0.006410375237464905,0.006410491187125444
136,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.005917235743254423,0.005917242728173733,0.005917223170399666,0.005917223636060953,0.005917252507060766,0.00591722596436739,0.005917252507060766,0.005917211063206196,0.005917219910770655,0.005917220376431942,0.005917227361351252,0.005917227361351252,0.9289932250976562
137,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.008547111414372921,0.008547048084437847,0.008547055535018444,0.00854707695543766,0.008547087199985981,0.8974350690841675,0.008547070436179638,0.008547135628759861,0.008547087199985981,0.008547073230147362,0.008547085337340832,0.00854704063385725,0.008547046221792698
138,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974345326423645,0.008547356352210045,0.008547123521566391,0.008547071367502213,0.008547104895114899,0.00854707881808281,0.008547162637114525,0.008547103963792324,0.008547126315534115,0.00854708906263113,0.008547077886760235,0.008547070436179638,0.008547103963792324
139,"No, he is not here. I am taking his place.",0.0256413035094738,0.02564122900366783,0.02564128302037716,0.6923025250434875,0.02564135566353798,0.02564241737127304,0.025641709566116333,0.025641661137342453,0.025641290470957756,0.025641247630119324,0.025641536340117455,0.02564122900366783,0.02564122900366783
140,I’d rather not say.,0.025641214102506638,0.025641104206442833,0.0256411824375391,0.02564108744263649,0.02564108744263649,0.02564108744263649,0.02564113773405552,0.02564108744263649,0.6923065781593323,0.025641094893217087,0.02564108744263649,0.02564116194844246,0.02564108744263649
141,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8846139907836914,0.009615495800971985,0.00961549673229456,0.009615465067327023,0.00961548276245594,0.00961547065526247,0.009615512564778328,0.009615479968488216,0.009615480899810791,0.009615528397262096,0.00961547065526247,0.009615478105843067,0.009615650400519371
142,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0051282490603625774,0.005128268618136644,0.005128266289830208,0.005128253251314163,0.00512826768681407,0.0051282672211527824,0.00512826070189476,0.005128239747136831,0.0051282555796206,0.005128251388669014,0.9384609460830688,0.0051282490603625774,0.005128261633217335
143,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8846139907836914,0.009615495800971985,0.00961549673229456,0.009615465067327023,0.00961548276245594,0.00961547065526247,0.009615512564778328,0.009615479968488216,0.009615480899810791,0.009615528397262096,0.00961547065526247,0.009615478105843067,0.00961565226316452
144,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547108620405197,0.008547088131308556,0.00854708906263113,0.008547160774469376,0.008547075092792511,0.008547148667275906,0.897434651851654,0.008547092787921429,0.00854717567563057,0.00854707881808281,0.008547181263566017,0.008547068573534489,0.00854707695543766
145,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.008547111414372921,0.008547048084437847,0.008547055535018444,0.00854707695543766,0.008547087199985981,0.8974350690841675,0.008547070436179638,0.008547128178179264,0.008547087199985981,0.008547073230147362,0.008547085337340832,0.00854704063385725,0.008547046221792698
146,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820559553802013,0.012820541858673096,0.012820541858673096,0.01282054465264082,0.01282059121876955,0.012820673175156116,0.012820553034543991,0.8461531400680542,0.01282056700438261,0.012820546515285969,0.012820598669350147,0.012820541858673096,0.012820548377931118
147,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.009615635499358177,0.009615524671971798,0.00961573701351881,0.009615600109100342,0.009615554474294186,0.009615596383810043,0.009615650400519371,0.009615541435778141,0.8846127390861511,0.009615715593099594,0.009615577757358551,0.009615526534616947,0.009615588001906872
148,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.008547072298824787,0.008547080680727959,0.008547130972146988,0.00854713749140501,0.008547131903469563,0.0085471011698246,0.008547157049179077,0.8974345922470093,0.008547104895114899,0.008547206409275532,0.008547081612050533,0.008547106757760048,0.00854712538421154
149,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974345922470093,0.008547233417630196,0.008547123521566391,0.008547071367502213,0.008547104895114899,0.00854707881808281,0.008547162637114525,0.008547103963792324,0.008547126315534115,0.00854708906263113,0.008547077886760235,0.008547070436179638,0.008547103963792324
150,I’d rather not say.,0.025641214102506638,0.025641104206442833,0.0256411824375391,0.02564108744263649,0.02564108744263649,0.02564108744263649,0.02564113773405552,0.02564108744263649,0.6923065781593323,0.025641094893217087,0.02564108744263649,0.02564116194844246,0.02564108744263649
151,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0069930702447891235,0.0069930702447891235,0.006993085145950317,0.006993116345256567,0.006993235554546118,0.006993227172642946,0.0069931806065142155,0.006993158254772425,0.9160824418067932,0.006993125658482313,0.006993115413933992,0.006993079092353582,0.006993100047111511
152,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.009615635499358177,0.009615524671971798,0.00961571466177702,0.009615600109100342,0.009615554474294186,0.009615596383810043,0.009615650400519371,0.009615541435778141,0.8846127390861511,0.009615715593099594,0.009615577757358551,0.009615526534616947,0.009615588001906872
153,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.006410359404981136,0.006410371977835894,0.006410351488739252,0.006410364061594009,0.00641055079177022,0.0064104460179805756,0.006410375703126192,0.006410496775060892,0.00641039852052927,0.9230751395225525,0.006410408765077591,0.006410345435142517,0.0064104218035936356
154,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.8681309223175049,0.010989074595272541,0.010989219881594181,0.01098908856511116,0.01098906621336937,0.010989069938659668,0.010989063419401646,0.010989070869982243,0.010989061556756496,0.01098906621336937,0.010989159345626831,0.010989089496433735,0.010989091359078884
155,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.006410356145352125,0.006410336587578058,0.006410379894077778,0.006410321686416864,0.0064103854820132256,0.006410337518900633,0.006410331465303898,0.006410338915884495,0.006410324014723301,0.9230756759643555,0.006410365458577871,0.006410376168787479,0.006410478614270687
156,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.004807794000953436,0.004807785619050264,0.004807744640856981,0.0048077646642923355,0.004807732068002224,0.004807780962437391,0.004807732068002224,0.004807731602340937,0.0048078857362270355,0.0048077721148729324,0.9423066973686218,0.004807801451534033,0.004807742312550545
157,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.00641029654070735,0.006410307250916958,0.006410324480384588,0.006410317495465279,0.0064103929325938225,0.00641031377017498,0.006410318426787853,0.00641030166298151,0.0064103081822395325,0.9230762124061584,0.006410305388271809,0.006410300265997648,0.006410318426787853
158,He is busy today,0.025641657412052155,0.025641247630119324,0.025641167536377907,0.025641299784183502,0.02564118430018425,0.6923047304153442,0.025641383603215218,0.025641467422246933,0.02564133144915104,0.02564110979437828,0.02564121223986149,0.02564110979437828,0.02564110979437828
159,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.009615588933229446,0.009615769609808922,0.009615485556423664,0.009615509770810604,0.009615474380552769,0.00961551908403635,0.009615475311875343,0.009615473449230194,0.009615500457584858,0.009615587070584297,0.009615490213036537,0.884613573551178,0.009615529328584671
160,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005917177069932222,0.0059171803295612335,0.005917182192206383,0.005917188711464405,0.9289937019348145,0.005917197093367577,0.005917191971093416,0.005917196627706289,0.00591718964278698,0.005917207337915897,0.005917186848819256,0.0059171803295612335,0.0059171877801418304
161,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005917225498706102,0.005917195696383715,0.005917211528867483,0.9289935231208801,0.0059172059409320354,0.005917203146964312,0.005917201284319162,0.005917198024690151,0.005917204078286886,0.0059172105975449085,0.0059172408655285835,0.005917205009609461,0.0059172059409320354
162,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0069930702447891235,0.0069930702447891235,0.006993085145950317,0.006993116345256567,0.006993235554546118,0.006993200164288282,0.0069931806065142155,0.006993158254772425,0.9160824418067932,0.006993125658482313,0.006993115413933992,0.006993079092353582,0.006993100047111511
163,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007692370563745499,0.9076913595199585,0.007692392915487289,0.00769236171618104,0.007692367769777775,0.0076923668384552,0.007692367769777775,0.007692359387874603,0.007692390121519566,0.007692513521760702,0.007692396640777588,0.007692442275583744,0.00769237382337451
164,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.008547111414372921,0.008547048084437847,0.008547055535018444,0.00854707695543766,0.008547087199985981,0.8974350690841675,0.008547070436179638,0.00854712724685669,0.008547087199985981,0.008547073230147362,0.008547085337340832,0.00854704063385725,0.008547046221792698
165,He is busy today,0.025641657412052155,0.025641247630119324,0.025641167536377907,0.025641299784183502,0.02564118430018425,0.6923047304153442,0.025641383603215218,0.025641467422246933,0.02564133144915104,0.02564110979437828,0.02564121223986149,0.02564110979437828,0.02564110979437828
166,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006993070710450411,0.006993070710450411,0.006993085611611605,0.006993116810917854,0.006993236020207405,0.00699320062994957,0.006993181072175503,0.006993158720433712,0.9160824418067932,0.0069931261241436005,0.006993116345256567,0.00699307955801487,0.0069931005127727985
167,"Hello, sir. Have you eaten yet?",0.015384736470878124,0.015384736470878124,0.015384736470878124,0.015384749509394169,0.015384736470878124,0.015384736470878124,0.015384736470878124,0.015384736470878124,0.015384736470878124,0.015384748578071594,0.015384764410555363,0.8153831362724304,0.015384736470878124
168,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0038462276570498943,0.0038462146185338497,0.0038462558295577765,0.003846206236630678,0.003846226492896676,0.003846211824566126,0.0038462060038000345,0.003846211591735482,0.0038462067022919655,0.0038462779484689236,0.0038462358061224222,0.003846209030598402,0.9538453817367554
169,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0059172180481255054,0.005917211528867483,0.005917221307754517,0.005917285569012165,0.005917231552302837,0.005917232483625412,0.005917206406593323,0.005917208269238472,0.005917215719819069,0.928993284702301,0.005917220842093229,0.005917216185480356,0.0059172105975449085
170,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.003846227889880538,0.0038462148513644934,0.0038462562952190638,0.0038462067022919655,0.0038462267257273197,0.003846212290227413,0.003846206236630678,0.003846211824566126,0.003846207167953253,0.003846267005428672,0.003846236038953066,0.0038462092634290457,0.9538453221321106
171,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.008547111414372921,0.008547048084437847,0.008547055535018444,0.00854707695543766,0.008547087199985981,0.8974350690841675,0.008547070436179638,0.008547136560082436,0.008547087199985981,0.008547073230147362,0.008547085337340832,0.00854704063385725,0.008547046221792698
172,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820559553802013,0.012820541858673096,0.012820541858673096,0.01282054465264082,0.01282059121876955,0.012820673175156116,0.012820553034543991,0.8461531400680542,0.01282056700438261,0.012820546515285969,0.012820598669350147,0.012820541858673096,0.012820548377931118
173,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0051282490603625774,0.005128268618136644,0.005128266289830208,0.005128253251314163,0.00512826768681407,0.005128266755491495,0.00512826070189476,0.005128239747136831,0.0051282555796206,0.005128251388669014,0.9384609460830688,0.0051282490603625774,0.005128261633217335
174,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005917177069932222,0.0059171803295612335,0.005917182192206383,0.005917188711464405,0.9289937019348145,0.005917197093367577,0.005917191971093416,0.005917196627706289,0.00591718964278698,0.005917207337915897,0.005917186848819256,0.0059171803295612335,0.0059171877801418304
175,"I'd really prefer just to wait until the brief, if that is ok.",0.012820646166801453,0.01282065361738205,0.8461528420448303,0.012820553965866566,0.01282061729580164,0.01282055489718914,0.012820594944059849,0.012820587493479252,0.012820628471672535,0.012820576317608356,0.012820553965866566,0.012820586562156677,0.012820569798350334
176,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0069930702447891235,0.0069930702447891235,0.006993085145950317,0.006993116345256567,0.006993235554546118,0.006993335206061602,0.0069931806065142155,0.006993158254772425,0.9160823822021484,0.006993125658482313,0.006993115413933992,0.006993079092353582,0.006993100047111511
177,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974347114562988,0.008547219447791576,0.008547124452888966,0.008547072298824787,0.008547105826437473,0.008547079749405384,0.0085471635684371,0.008547104895114899,0.00854712724685669,0.008547089993953705,0.00854707881808281,0.008547071367502213,0.008547104895114899
178,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974345326423645,0.008547349832952023,0.008547122590243816,0.008547070436179638,0.008547103963792324,0.008547077886760235,0.00854716170579195,0.00854710303246975,0.00854712538421154,0.008547088131308556,0.00854707695543766,0.008547069504857063,0.00854710303246975
179,Why does it have to be in private? We don't have a ton of time. ,0.01923103630542755,0.019230948761105537,0.01923094131052494,0.01923091895878315,0.01923120580613613,0.01923101581633091,0.019230889156460762,0.7692280411720276,0.01923091523349285,0.01923118345439434,0.01923096552491188,0.019231010228395462,0.019230922684073448
180,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974347114562988,0.00854721199721098,0.008547123521566391,0.008547071367502213,0.008547104895114899,0.00854707881808281,0.008547162637114525,0.008547103963792324,0.008547126315534115,0.00854708906263113,0.008547077886760235,0.008547070436179638,0.008547103963792324
181,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974347114562988,0.008547214791178703,0.008547123521566391,0.008547071367502213,0.008547104895114899,0.00854707881808281,0.008547162637114525,0.008547103963792324,0.008547126315534115,0.00854708906263113,0.008547077886760235,0.008547070436179638,0.008547103963792324
182,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005917225033044815,0.005917195230722427,0.005917211528867483,0.9289935231208801,0.005917205475270748,0.005917202681303024,0.005917200818657875,0.005917197559028864,0.005917204078286886,0.005917210131883621,0.005917241331189871,0.0059172045439481735,0.005917205475270748
183,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.00591717753559351,0.005917180795222521,0.00591718265786767,0.005917188711464405,0.9289937019348145,0.005917197559028864,0.0059171924367547035,0.005917197093367577,0.005917190108448267,0.005917207803577185,0.005917187314480543,0.005917180795222521,0.005917188245803118
184,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.004807725083082914,0.004807756282389164,0.004807719029486179,0.004807732533663511,0.004807730205357075,0.004807718098163605,0.9423072934150696,0.004807744175195694,0.004807722754776478,0.004807720426470041,0.0048077222891151905,0.004807720426470041,0.004807726014405489
185,I don't have any questions right now.,0.01923120766878128,0.01923120766878128,0.019231079146265984,0.019231589511036873,0.019231215119361877,0.019231058657169342,0.019231388345360756,0.019231297075748444,0.01923111081123352,0.7692254185676575,0.01923111453652382,0.019231300801038742,0.019231056794524193
186,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.007692432031035423,0.007692430634051561,0.007692437153309584,0.007692420855164528,0.007692380808293819,0.007692448329180479,0.007692406885325909,0.007692393381148577,0.007692444138228893,0.007692440412938595,0.007692397106438875,0.9076909422874451,0.007692444138228893
187,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005917177069932222,0.0059171803295612335,0.005917182192206383,0.005917188711464405,0.9289937019348145,0.005917197093367577,0.005917191971093416,0.005917196627706289,0.00591718964278698,0.005917208734899759,0.005917186848819256,0.0059171803295612335,0.0059171877801418304
188,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.8681309223175049,0.010989073663949966,0.010989218018949032,0.010989087633788586,0.010989065282046795,0.010989069007337093,0.010989062488079071,0.010989069938659668,0.010989060625433922,0.010989065282046795,0.010989158414304256,0.01098908856511116,0.01098909042775631
189,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.008547072298824787,0.008547080680727959,0.008547130040824413,0.00854713749140501,0.008547131903469563,0.0085471011698246,0.008547145873308182,0.8974345922470093,0.008547104895114899,0.0085471635684371,0.008547081612050533,0.008547106757760048,0.00854712538421154
190,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547108620405197,0.008547088131308556,0.00854708906263113,0.008547160774469376,0.008547075092792511,0.008547148667275906,0.897434651851654,0.008547092787921429,0.00854717567563057,0.00854707881808281,0.008547202683985233,0.008547068573534489,0.00854707695543766
191,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.005917235743254423,0.005917242728173733,0.005917223170399666,0.005917223636060953,0.005917252507060766,0.00591722596436739,0.005917252507060766,0.005917211063206196,0.005917219910770655,0.005917220376431942,0.005917227361351252,0.005917227361351252,0.9289932250976562
192,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005917225033044815,0.005917195230722427,0.005917211528867483,0.9289935231208801,0.005917205475270748,0.005917202681303024,0.005917200818657875,0.005917197559028864,0.005917204078286886,0.005917210131883621,0.005917241796851158,0.0059172045439481735,0.005917205475270748
193,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.008547111414372921,0.008547048084437847,0.008547055535018444,0.00854707695543766,0.008547087199985981,0.8974350690841675,0.008547070436179638,0.008547131903469563,0.008547087199985981,0.008547073230147362,0.008547085337340832,0.00854704063385725,0.008547046221792698
194,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.00591717753559351,0.005917180795222521,0.00591718265786767,0.005917188711464405,0.9289937019348145,0.005917197559028864,0.0059171924367547035,0.005917197093367577,0.005917190108448267,0.005917208269238472,0.005917187314480543,0.005917180795222521,0.005917188245803118
195,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.008547072298824787,0.008547080680727959,0.008547130040824413,0.00854713749140501,0.008547131903469563,0.0085471011698246,0.00854714959859848,0.8974345922470093,0.008547104895114899,0.008547157049179077,0.008547081612050533,0.008547106757760048,0.00854712538421154
196,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8846138119697571,0.009615495800971985,0.00961549673229456,0.009615465067327023,0.00961548276245594,0.00961547065526247,0.009615512564778328,0.009615479968488216,0.009615480899810791,0.009615528397262096,0.00961547065526247,0.009615478105843067,0.009615830145776272
197,"Hello, sir. Have you eaten yet?",0.015384734608232975,0.015384734608232975,0.015384734608232975,0.015384746715426445,0.015384734608232975,0.015384734608232975,0.015384734608232975,0.015384734608232975,0.015384734608232975,0.015384746715426445,0.015384756959974766,0.8153831362724304,0.015384734608232975
198,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.00320516643114388,0.003205171087756753,0.0032051776070147753,0.9615379571914673,0.003205157583579421,0.003205175744369626,0.0032051564194262028,0.0032051538582891226,0.003205166896805167,0.003205165034160018,0.0032051685266196728,0.0032051787711679935,0.003205172950401902
199,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.004807794466614723,0.004807786084711552,0.004807745106518269,0.004807765129953623,0.004807732533663511,0.004807781428098679,0.004807732533663511,0.004807732068002224,0.0048078205436468124,0.00480777258053422,0.9423068165779114,0.00480780191719532,0.004807742778211832
200,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.007692431565374136,0.007692429702728987,0.007692436687648296,0.007692420389503241,0.007692379876971245,0.007692447863519192,0.007692405954003334,0.007692392449826002,0.007692473009228706,0.00769243948161602,0.007692396175116301,0.9076908826828003,0.0076924520544707775
201,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820559553802013,0.012820541858673096,0.012820541858673096,0.01282054465264082,0.01282059121876955,0.012820673175156116,0.012820553034543991,0.8461531400680542,0.01282056700438261,0.012820546515285969,0.012820598669350147,0.012820541858673096,0.012820548377931118
202,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.009615635499358177,0.009615524671971798,0.009615713730454445,0.009615600109100342,0.009615554474294186,0.009615596383810043,0.009615650400519371,0.009615541435778141,0.8846127390861511,0.009615715593099594,0.009615577757358551,0.009615526534616947,0.009615588001906872
203,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547108620405197,0.008547088131308556,0.00854708906263113,0.008547160774469376,0.008547075092792511,0.008547148667275906,0.897434651851654,0.008547092787921429,0.008547177538275719,0.00854707881808281,0.008547183126211166,0.008547068573534489,0.00854707695543766
204,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005494554061442614,0.9340648651123047,0.00549456337466836,0.005494589917361736,0.005494619719684124,0.005494567099958658,0.005494572222232819,0.005494561977684498,0.005494625307619572,0.005494583863765001,0.0054945750162005424,0.005494574550539255,0.005494747776538134
205,I don't have any questions right now.,0.01923120953142643,0.01923120953142643,0.019231081008911133,0.019231535494327545,0.019231216982007027,0.01923106051981449,0.019231390208005905,0.019231298938393593,0.01923111267387867,0.7692253589630127,0.019231116399168968,0.01923130266368389,0.019231058657169342
206,Why does it have to be in private? We don't have a ton of time. ,0.019231034442782402,0.019230946898460388,0.01923093944787979,0.019230917096138,0.019231203943490982,0.01923101395368576,0.019230887293815613,0.7692281007766724,0.019230913370847702,0.01923118159174919,0.01923096366226673,0.019231008365750313,0.0192309208214283
207,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.005917218513786793,0.0059172119945287704,0.005917221773415804,0.005917239934206009,0.005917232017964125,0.005917232483625412,0.00591720687225461,0.005917208734899759,0.005917216185480356,0.9289933443069458,0.005917221307754517,0.0059172166511416435,0.005917211063206196
208,Why does it have to be in private? We don't have a ton of time. ,0.019231034442782402,0.019230946898460388,0.01923093944787979,0.019230917096138,0.019231203943490982,0.01923101395368576,0.019230887293815613,0.7692281007766724,0.019230913370847702,0.01923118159174919,0.01923096366226673,0.019231008365750313,0.0192309208214283
209,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974347114562988,0.008547213859856129,0.008547124452888966,0.008547072298824787,0.008547105826437473,0.008547079749405384,0.0085471635684371,0.008547104895114899,0.00854712724685669,0.008547089993953705,0.00854707881808281,0.008547071367502213,0.008547104895114899
210,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.004807794466614723,0.004807786084711552,0.004807745106518269,0.004807765129953623,0.004807732533663511,0.004807781428098679,0.004807732533663511,0.004807732068002224,0.004807852208614349,0.00480777258053422,0.9423067569732666,0.00480780191719532,0.004807742778211832
211,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.012820624746382236,0.012820662930607796,0.012820632196962833,0.012820696458220482,0.012820819392800331,0.012820792384445667,0.012820647098124027,0.012820610776543617,0.01282068993896246,0.012820607051253319,0.012820691801607609,0.8461518883705139,0.012820661999285221
212,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.005917248781770468,0.005917243659496307,0.0059172241017222404,0.005917224567383528,0.005917278118431568,0.005917226895689964,0.00591725530102849,0.0059172119945287704,0.005917220842093229,0.005917221307754517,0.005917228292673826,0.005917228292673826,0.9289931654930115
